第2071回,2007/05/01,6839,51口,"718,600円",485口,"29,900円",138口,"374,200円","2,771口","14,900円","320,681,400円"
第2072回,2007/05/02,1404,25口,"1,066,900円",227口,"88,900円",81口,"577,900円","1,279口","44,400円","334,506,200円"
第2073回,2007/05/03,4081,31口,"978,600円",392口,"40,700円",78口,"509,600円","2,185口","20,300円","290,284,600円"
第2074回,2007/05/04,6207,19口,"1,272,200円",376口,"53,000円",65口,"662,600円","1,804口","26,500円","299,987,200円"
第2075回,2007/05/07,6922,32口,"1,041,500円",215口,"86,700円",123口,"564,100円","1,237口","43,300円","389,044,000円"
第2076回,2007/05/08,4550,25口,"1,145,300円",153口,"95,400円",93口,"620,300円",862口,"47,700円","315,710,800円"
第2077回,2007/05/09,4137,44口,"826,900円",519口,"34,400円",103口,"430,600円","2,575口","17,200円","317,777,400円"
第2078回,2007/05/10,9502,20口,"1,140,400円",458口,"47,500円",71口,"593,900円","2,420口","23,700円","320,551,600円"
第2079回,2007/05/11,1605,36口,"919,000円",432口,"38,200円",116口,"478,600円","2,530口","19,100円","341,335,800円"
第2080回,2007/05/14,6818,24口,"1,201,600円",255口,"100,100円",94口,"650,800円","1,144口","50,000円","384,084,000円"
第2081回,2007/05/15,2821,19口,"989,900円",247口,"82,400円",91口,"536,100円","1,258口","41,200円","310,824,600円"
第2082回,2007/05/16,3107,50口,"750,100円",433口,"31,200円",138口,"390,600円","2,476口","15,600円","319,236,200円"
第2083回,2007/05/17,4620,41口,"772,900円",637口,"32,200円",111口,"402,500円","2,784口","16,100円","314,952,200円"
第2084回,2007/05/18,2273,29口,"1,201,200円",178口,"100,100円",78口,"650,600円",989口,"50,000円","339,787,400円"
第2085回,2007/05/21,2209,50口,"1,065,400円",205口,"88,700円",101口,"577,000円",971口,"44,300円","384,136,000円"
第2086回,2007/05/22,6407,40口,"882,900円",354口,"36,700円",122口,"459,800円","1,947口","18,300円","311,702,000円"
第2087回,2007/05/23,1770,30口,"1,019,900円",199口,"84,900円",79口,"552,400円","1,170口","42,400円","313,077,600円"
第2088回,2007/05/24,0531,78口,"575,800円",495口,"23,900円",181口,"299,800円","2,691口","11,900円","318,591,000円"
第2089回,2007/05/25,2696,41口,"941,600円",208口,"78,400円",96口,"510,000円","1,073口","39,200円","324,434,200円"
第2090回,2007/05/28,4612,59口,"708,400円",799口,"29,500円",175口,"368,900円","2,970口","14,700円","386,185,600円"
第2091回,2007/05/29,1485,36口,"899,000円",495口,"37,400円",93口,"468,200円","2,449口","18,700円","311,852,200円"
第2092回,2007/05/30,6480,39口,"857,600円",429口,"35,700円",117口,"446,600円","2,357口","17,800円","318,135,400円"
第2093回,2007/05/31,2184,43口,"875,900円",493口,"36,400円",98口,"456,100円","2,553口","18,200円","326,585,600円"
