2006/05/02,8862,35口,"1,193,700円",195口,"99,400円",67口,"646,500円",963口,"49,700円","338,676,000円"
2006/05/03,7068,38口,"1,146,500円",295口,"47,700円",64口,"597,100円","1,564口","23,800円","296,096,400円"
2006/05/04,7321,34口,"957,600円",387口,"39,900円",88口,"498,700円","2,135口","19,900円","298,865,400円"
2006/05/05,7102,24口,"1,086,200円",468口,"45,200円",57口,"565,700円","2,669口","22,600円","310,876,000円"
2006/05/08,0915,133口,"532,000円",552口,"22,100円",247口,"277,000円","2,828口","11,000円","406,231,200円"
2006/05/09,3891,47口,"741,900円",597口,"30,900円",114口,"386,400円","3,098口","15,400円","322,834,600円"
2006/05/10,5727,38口,"926,800円",257口,"77,200円",94口,"502,000円","1,203口","38,600円","330,475,600円"
2006/05/11,8024,55口,"774,300円",477口,"32,200円",134口,"403,200円","2,443口","16,100円","336,527,800円"
2006/05/12,3401,27口,"1,111,800円",445口,"46,300円",85口,"579,000円","2,597口","23,100円","355,600,400円"
2006/05/15,7881,30口,"1,337,300円",228口,"111,400円",68口,"724,300円","1,170口","55,700円","399,971,400円"
2006/05/16,2310,69口,"720,500円",514口,"30,000円",111口,"375,200円","2,470口","15,000円","319,738,800円"
2006/05/17,4634,47口,"837,100円",187口,"69,700円",135口,"453,400円",913口,"34,800円","323,216,600円"
2006/05/18,1231,109口,"481,700円",321口,"40,100円",200口,"260,900円","1,488口","20,000円","327,701,200円"
2006/05/19,5072,38口,"868,700円",544口,"36,100円",117口,"452,400円","2,658口","18,000円","341,652,800円"
2006/05/22,8837,30口,"1,233,600円",247口,"102,800円",78口,"668,200円","1,211口","51,400円","392,831,800円"
2006/05/23,9050,24口,"1,178,200円",195口,"98,100円",81口,"638,100円",859口,"49,000円","313,971,200円"
2006/05/24,4626,39口,"916,800円",252口,"76,400円",95口,"496,600円","1,083口","38,200円","319,031,400円"
2006/05/25,8465,35口,"1,251,200円",360口,"52,100円",63口,"651,600円","1,797口","26,000円","334,354,400円"
2006/05/26,0211,70口,"563,100円",401口,"46,900円",157口,"305,000円","2,258口","23,400円","353,569,400円"
2006/05/29,3650,49口,"1,091,200円",524口,"45,400円",88口,"568,300円","2,274口","22,700円","397,810,200円"
2006/05/30,7466,32口,"1,291,300円",161口,"107,600円",58口,"699,400円",849口,"53,800円","321,991,800円"
2006/05/31,3388,56口,"875,800円",91口,"145,900円",115口,"510,800円",405口,"72,900円","334,765,200円"
