2007/09/04,626,124口,"91,900円",258口,"30,600円",213口,"61,200円",316口,"15,300円",702口,"9,100円","97,019,400円"
2007/09/05,677,99口,"117,600円",213口,"39,200円",131口,"78,400円",353口,"19,600円",511口,"11,700円","96,004,800円"
2007/09/06,571,72口,"94,200円",596口,"15,700円",240口,"54,900円","1,314口","7,800円",318口,"9,400円","94,831,600円"
2007/09/07,150,97口,"118,100円",473口,"19,600円",133口,"68,800円","1,070口","9,800円",399口,"11,800円","100,435,400円"
2007/09/10,400,214口,"88,700円",309口,"29,500円",261口,"59,100円",390口,"14,700円",770口,"8,800円","124,787,600円"
2007/09/11,092,72口,"105,600円",468口,"17,600円",188口,"61,600円","1,042口","8,800円",511口,"10,500円","93,384,200円"
2007/09/12,198,136口,"61,800円",802口,"10,300円",349口,"36,000円","1,737口","5,100円",563口,"6,100円","92,685,800円"
2007/09/13,169,88口,"96,200円",479口,"16,000円",207口,"56,100円","1,039口","8,000円",698口,"9,600円","95,169,000円"
2007/09/14,618,151口,"73,600円",647口,"12,200円",352口,"42,900円","1,227口","6,100円",540口,"7,300円","101,597,800円"
2007/09/17,755,125口,"92,000円",373口,"30,600円",190口,"61,300円",427口,"15,300円",763口,"9,200円","107,028,000円"
2007/09/18,233,98口,"100,700円",217口,"33,500円",120口,"67,100円",368口,"16,700円",971口,"10,000円","91,479,800円"
2007/09/19,673,79口,"101,500円",507口,"16,900円",179口,"59,200円","1,028口","8,400円",543口,"10,100円","92,087,000円"
2007/09/20,145,110口,"94,200円",465口,"15,700円",189口,"54,900円","1,020口","7,800円",718口,"9,400円","95,219,400円"
2007/09/21,461,97口,"92,500円",584口,"15,400円",238口,"53,900円","1,221口","7,700円",420口,"9,200円","98,083,400円"
2007/09/24,938,109口,"103,400円",589口,"17,200円",191口,"60,300円","1,091口","8,600円",605口,"10,300円","108,034,400円"
2007/09/25,762,86口,"99,000円",580口,"16,500円",172口,"57,700円","1,119口","8,200円",481口,"9,900円","93,408,000円"
2007/09/26,691,80口,"112,200円",467口,"18,700円",180口,"65,400円","1,055口","9,300円",386口,"11,200円","97,142,600円"
2007/09/27,842,102口,"96,200円",655口,"16,000円",138口,"56,100円","1,309口","8,000円",537口,"9,600円","97,210,800円"
2007/09/28,009,140口,"105,400円",237口,"35,100円",165口,"70,200円",339口,"17,500円",524口,"10,500円","102,598,000円"
