第1794回,2006/04/04,028,86口,"113,800円",484口,"18,900円",187口,"66,300円","1,077口","9,400円",528口,"11,300円","105,808,000円"
第1795回,2006/04/05,439,155口,"81,400円",528口,"13,500円",320口,"47,400円",944口,"6,700円",591口,"8,100円","102,739,200円"
第1796回,2006/04/06,587,156口,"80,300円",577口,"13,300円",238口,"46,800円","1,082口","6,600円","1,379口","8,000円","110,502,600円"
第1797回,2006/04/07,829,160口,"89,800円",567口,"14,900円",272口,"52,300円","1,203口","7,400円",533口,"8,900円","113,190,600円"
第1798回,2006/04/10,748,155口,"100,500円",747口,"16,700円",279口,"58,600円","1,197口","8,300円",784口,"10,000円","138,579,200円"
第1799回,2006/04/11,490,106口,"88,300円",711口,"14,700円",215口,"51,500円","1,577口","7,300円",336口,"8,800円","101,109,800円"
第1800回,2006/04/12,483,111口,"104,100円",612口,"17,300円",194口,"60,700円","1,123口","8,600円",469口,"10,400円","107,988,200円"
第1801回,2006/04/13,575,105口,"117,000円",248口,"39,000円",161口,"78,000円",383口,"19,500円",537口,"11,700円","107,312,400円"
第1802回,2006/04/14,372,272口,"65,100円",768口,"10,800円",309口,"37,900円","1,566口","5,400円","1,210口","6,500円","120,479,400円"
第1803回,2006/04/17,575,146口,"131,600円",364口,"43,800円",171口,"87,700円",436口,"21,900円",478口,"13,100円","146,782,800円"
第1804回,2006/04/18,273,207口,"67,600円",984口,"11,200円",295口,"39,400円","1,971口","5,600円",456口,"6,700円","113,144,200円"
第1805回,2006/04/19,115,243口,"74,700円",302口,"24,900円",346口,"49,800円",344口,"12,400円",446口,"7,400円","112,333,000円"
第1806回,2006/04/20,872,82口,"112,800円",558口,"18,800円",186口,"65,800円","1,289口","9,400円",424口,"11,200円","108,650,800円"
第1807回,2006/04/21,036,163口,"85,600円",626口,"14,200円",295口,"49,900円","1,163口","7,100円",831口,"8,500円","117,939,800円"
第1808回,2006/04/24,422,493口,"49,400円",762口,"16,400円",575口,"32,900円",604口,"8,200円",997口,"4,900円","146,208,600円"
第1809回,2006/04/25,913,143口,"83,300円",666口,"13,800円",300口,"48,500円","1,198口","6,900円",531口,"8,300円","107,785,800円"
第1810回,2006/04/26,940,73口,"118,400円",523口,"19,700円",191口,"69,000円","1,285口","9,800円",351口,"11,800円","108,886,400円"
第1811回,2006/04/27,528,232口,"61,600円",937口,"10,200円",392口,"35,900円","1,572口","5,100円",513口,"6,100円","109,534,600円"
第1812回,2006/04/28,326,242口,"61,600円",785口,"10,200円",479口,"35,900円","1,639口","5,100円",632口,"6,100円","116,680,400円"
