第2868回,2010/06/02,520,110口,"105,700円",423口,"17,600円",194口,"61,600円",877口,"8,800円",299口,"10,500円","93,188,400円"
第2869回,2010/06/03,567,95口,"100,500円",446口,"16,700円",223口,"58,600円",878口,"8,300円",383口,"10,000円","91,812,800円"
第2870回,2010/06/04,951,77口,"107,100円",590口,"17,800円",162口,"62,400円","1,193口","8,900円",450口,"10,700円","98,622,400円"
第2871回,2010/06/07,895,83口,"126,000円",542口,"21,000円",171口,"73,500円","1,007口","10,500円",470口,"12,600円","113,140,800円"
第2872回,2010/06/08,882,75口,"108,800円",270口,"36,200円",151口,"72,500円",417口,"18,100円",353口,"10,800円","89,588,600円"
第2873回,2010/06/09,998,72口,"102,100円",256口,"34,000円",197口,"68,000円",356口,"17,000円",389口,"10,200円","87,829,600円"
第2874回,2010/06/10,328,140口,"71,700円",602口,"11,900円",310口,"41,800円","1,149口","5,900円",666口,"7,100円","93,001,000円"
第2875回,2010/06/11,239,127口,"79,200円",569口,"13,200円",236口,"46,200円","1,174口","6,600円",868口,"7,900円","95,796,600円"
第2876回,2010/06/14,999,995口,"46,200円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,580口,"4,600円","108,160,800円"
第2877回,2010/06/15,313,152口,"94,900円",195口,"31,600円",159口,"63,200円",327口,"15,800円",507口,"9,400円","90,372,400円"
第2878回,2010/06/16,168,138口,"74,000円",593口,"12,300円",274口,"43,100円","1,251口","6,100円",464口,"7,400円","90,102,400円"
第2879回,2010/06/17,030,60口,"166,200円",152口,"55,400円",110口,"110,800円",202口,"27,700円",363口,"16,600円","93,833,000円"
第2880回,2010/06/18,027,68口,"114,400円",447口,"19,000円",124口,"66,700円",887口,"9,500円",755口,"11,400円","92,614,400円"
第2881回,2010/06/21,606,156口,"76,100円",479口,"25,300円",336口,"50,700円",585口,"12,600円",475口,"7,600円","115,803,000円"
第2882回,2010/06/22,549,67口,"97,300円",558口,"16,200円",210口,"56,700円","1,005口","8,100円",407口,"9,700円","88,011,000円"
第2883回,2010/06/23,091,66口,"116,200円",469口,"19,300円",132口,"67,700円","1,025口","9,600円",263口,"11,600円","85,977,600円"
第2884回,2010/06/24,554,101口,"115,700円",192口,"38,500円",147口,"77,100円",259口,"19,200円",503口,"11,500円","91,726,800円"
第2885回,2010/06/25,089,70口,"92,400円",574口,"15,400円",232口,"53,900円","1,468口","7,700円",463口,"9,200円","96,522,600円"
第2886回,2010/06/28,505,245口,"78,900円",313口,"26,300円",289口,"52,600円",327口,"13,100円",514口,"7,800円","113,621,800円"
第2887回,2010/06/29,554,77口,"130,300円",221口,"43,400円",125口,"86,800円",228口,"21,700円",298口,"13,000円","87,396,800円"
第2888回,2010/06/30,497,56口,"114,900円",455口,"19,100円",192口,"67,000円","1,013口","9,500円",357口,"11,400円","92,977,600円"
