2006/11/02,679,169口,"78,400円",575口,"13,000円",316口,"45,700円","1,306口","6,500円",596口,"7,800円","107,733,200円"
2006/11/03,303,176口,"82,900円",312口,"27,600円",216口,"55,200円",412口,"13,800円",372口,"8,200円","97,703,600円"
2006/11/06,992,167口,"97,000円",420口,"32,300円",231口,"64,600円",504口,"16,100円",797口,"9,700円","134,674,400円"
2006/11/07,713,130口,"86,100円",563口,"14,300円",247口,"50,200円","1,041口","7,100円",522口,"8,600円","97,056,200円"
2006/11/08,630,135口,"84,200円",556口,"14,000円",266口,"49,100円","1,236口","7,000円",415口,"8,400円","98,755,600円"
2006/11/09,663,168口,"68,500円",387口,"22,800円",261口,"45,600円",563口,"11,400円",838口,"6,800円","98,818,000円"
2006/11/10,368,178口,"65,700円",778口,"10,900円",378口,"38,300円","1,633口","5,400円",490口,"6,500円","104,257,200円"
2006/11/13,972,116口,"93,300円",868口,"15,500円",232口,"54,400円","1,809口","7,700円",546口,"9,300円","124,796,000円"
2006/11/14,131,159口,"69,600円",420口,"23,200円",226口,"46,400円",742口,"11,600円",437口,"6,900円","95,497,400円"
2006/11/15,861,91口,"108,100円",510口,"18,000円",188口,"63,000円","1,086口","9,000円",282口,"10,800円","97,227,200円"
2006/11/16,432,107口,"102,400円",579口,"17,000円",168口,"59,700円","1,117口","8,500円",390口,"10,200円","98,695,400円"
2006/11/17,414,166口,"76,300円",388口,"25,400円",270口,"50,800円",528口,"12,700円",501口,"7,600円","104,103,000円"
2006/11/20,312,197口,"69,100円","1,189口","11,500円",343口,"40,300円","1,619口","5,700円",570口,"6,900円","121,028,000円"
2006/11/21,192,90口,"107,000円",552口,"17,800円",156口,"62,400円","1,171口","8,900円",333口,"10,700円","96,074,000円"
2006/11/22,460,65口,"143,300円",354口,"23,800円",135口,"83,500円",809口,"11,900円",373口,"14,300円","97,919,800円"
2006/11/23,092,66口,"124,900円",357口,"20,800円",138口,"72,800円",913口,"10,400円",268口,"12,400円","85,757,000円"
2006/11/24,395,84口,"115,400円",502口,"19,200円",185口,"67,300円","1,158口","9,600円",334口,"11,500円","104,006,000円"
2006/11/27,697,119口,"127,600円",503口,"21,200円",176口,"74,400円",893口,"10,600円",603口,"12,700円","124,826,200円"
2006/11/28,359,151口,"92,700円",440口,"15,400円",230口,"54,000円",870口,"7,700円",480口,"9,200円","98,756,800円"
2006/11/29,042,115口,"101,300円",508口,"16,800円",180口,"59,000円","1,085口","8,400円",497口,"10,100円","100,165,600円"
2006/11/30,826,176口,"72,000円",637口,"12,000円",311口,"42,000円","1,206口","6,000円",782口,"7,200円","102,804,600円"
