第2761回,2010/01/04,232,92口,"100,200円",380口,"33,400円",163口,"66,800円",544口,"16,700円",538口,"10,000円","105,129,200円"
第2762回,2010/01/05,619,138口,"83,300円",534口,"13,800円",305口,"48,500円","1,067口","6,900円",530口,"8,300円","101,334,200円"
第2763回,2010/01/06,112,169口,"69,900円",406口,"23,300円",289口,"46,600円",455口,"11,600円",485口,"6,900円","96,610,800円"
第2764回,2010/01/07,845,110口,"97,000円",501口,"16,100円",225口,"56,500円",937口,"8,000円",544口,"9,700円","98,562,400円"
第2765回,2010/01/08,523,201口,"64,400円",857口,"10,700円",347口,"37,500円","1,488口","5,300円",752口,"6,400円","106,682,200円"
第2766回,2010/01/11,032,102口,"106,700円",848口,"17,700円",196口,"62,200円","1,312口","8,800円",573口,"10,600円","124,364,400円"
第2767回,2010/01/12,850,115口,"103,900円",466口,"17,300円",183口,"60,600円",964口,"8,600円",332口,"10,300円","95,423,200円"
第2768回,2010/01/13,999,327口,"106,000円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,693口,"10,600円","93,363,800円"
第2769回,2010/01/14,900,255口,"52,100円",449口,"17,300円",325口,"34,700円",684口,"8,600円",804口,"5,200円","94,586,800円"
第2770回,2010/01/15,271,174口,"76,300円",666口,"12,700円",247口,"44,500円","1,366口","6,300円",519口,"7,600円","100,970,200円"
第2771回,2010/01/18,035,126口,"110,400円",746口,"18,400円",185口,"64,400円","1,114口","9,200円",613口,"11,000円","125,753,600円"
第2772回,2010/01/19,579,105口,"97,400円",516口,"16,200円",231口,"56,800円",884口,"8,100円",414口,"9,700円","95,450,800円"
第2773回,2010/01/20,919,135口,"95,200円",218口,"31,700円",237口,"63,400円",292口,"15,800円",518口,"9,500円","98,628,400円"
第2774回,2010/01/21,236,150口,"74,700円",669口,"12,400円",286口,"43,500円","1,317口","6,200円",537口,"7,400円","98,320,800円"
第2775回,2010/01/22,258,143口,"62,100円",982口,"10,300円",422口,"36,200円","1,621口","5,100円",589口,"6,200円","103,145,000円"
第2776回,2010/01/25,029,132口,"98,400円",658口,"16,400円",290口,"57,400円","1,172口","8,200円",810口,"9,800円","128,994,200円"
第2777回,2010/01/26,452,90口,"104,300円",565口,"17,300円",173口,"60,800円","1,158口","8,600円",504口,"10,400円","100,174,600円"
第2778回,2010/01/27,227,144口,"81,200円",345口,"27,000円",260口,"54,100円",340口,"13,500円",652口,"8,100円","100,022,000円"
第2779回,2010/01/28,422,105口,"101,100円",268口,"33,700円",197口,"67,400円",321口,"16,800円",692口,"10,100円","100,753,000円"
第2780回,2010/01/29,562,90口,"96,400円",727口,"16,000円",217口,"56,200円","1,425口","8,000円",545口,"9,600円","109,481,400円"
