第3664回,2013/07/02,307,75口,"84,800円",482口,"14,100円",216口,"49,400円","1,143口","7,000円",447口,"8,400円","79,461,800円"
第3665回,2013/07/03,587,44口,"127,900円",365口,"21,300円",135口,"74,600円",787口,"10,600円",349口,"12,700円","80,765,200円"
第3666回,2013/07/04,812,90口,"74,300円",525口,"12,300円",262口,"43,300円","1,186口","6,100円",553口,"7,400円","80,001,400円"
第3667回,2013/07/05,676,92口,"97,100円",229口,"32,300円",182口,"64,700円",271口,"16,100円",523口,"9,700円","83,551,400円"
第3668回,2013/07/08,551,137口,"80,800円",360口,"26,900円",238口,"53,800円",362口,"13,400円",557口,"8,000円","95,535,400円"
第3669回,2013/07/09,082,69口,"106,700円",339口,"17,700円",130口,"62,200円",836口,"8,800円",405口,"10,600円","73,903,800円"
第3670回,2013/07/10,343,71口,"110,100円",212口,"36,700円",128口,"73,400円",289口,"18,300円",399口,"11,000円","77,119,200円"
第3671回,2013/07/11,820,86口,"101,500円",328口,"16,900円",193口,"59,200円",652口,"8,400円",339口,"10,100円","77,084,800円"
第3672回,2013/07/12,456,79口,"107,000円",330口,"17,800円",184口,"62,400円",571口,"8,900円",474口,"10,700円","79,978,200円"
第3673回,2013/07/15,940,58口,"133,200円",383口,"22,200円",139口,"77,700円",772口,"11,100円",306口,"13,300円","88,215,800円"
第3674回,2013/07/16,950,73口,"89,500円",476口,"14,900円",202口,"52,200円",922口,"7,400円",322口,"8,900円","75,468,000円"
第3675回,2013/07/17,044,303口,"41,900円",389口,"13,900円",355口,"27,900円",351口,"6,900円",938口,"4,100円","76,512,000円"
第3676回,2013/07/18,195,57口,"96,100円",395口,"16,000円",183口,"56,000円",818口,"8,000円",583口,"9,600円","76,076,000円"
第3677回,2013/07/19,235,109口,"77,300円",491口,"12,800円",252口,"45,000円",956口,"6,400円",459口,"7,700円","79,607,200円"
第3678回,2013/07/22,342,101口,"88,300円",634口,"14,700円",172口,"51,500円","1,291口","7,300円",591口,"8,800円","93,010,400円"
第3679回,2013/07/23,293,53口,"108,000円",390口,"18,000円",142口,"63,000円",812口,"9,000円",326口,"10,800円","72,312,200円"
第3680回,2013/07/24,346,109口,"69,300円",429口,"11,500円",193口,"40,400円",889口,"5,700円","1,153口","6,900円","74,315,200円"
第3681回,2013/07/25,740,48口,"121,000円",380口,"20,100円",122口,"70,500円",889口,"10,000円",378口,"12,100円","79,198,000円"
第3682回,2013/07/26,501,75口,"100,800円",395口,"16,800円",173口,"58,800円",845口,"8,400円",422口,"10,000円","79,415,200円"
第3683回,2013/07/29,333,502口,"69,600円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,871口,"6,900円","91,216,200円"
第3684回,2013/07/30,254,89口,"76,600円",428口,"12,700円",189口,"44,600円",897口,"6,300円",820口,"7,600円","72,814,800円"
第3685回,2013/07/31,757,63口,"124,400円",196口,"41,400円",95口,"82,900円",279口,"20,700円",397口,"12,400円","76,816,200円"
