2008/05/02,751,98口,"76,200円",997口,"12,700円",246口,"44,400円","2,144口","6,300円",507口,"7,600円","108,011,400円"
2008/05/05,779,88口,"135,300円",238口,"45,100円",160口,"90,200円",258口,"22,500円",502口,"13,500円","110,453,800円"
2008/05/06,627,211口,"52,400円",765口,"8,700円",410口,"30,500円","1,529口","4,300円",549口,"5,200円","88,548,200円"
2008/05/07,046,113口,"115,500円",379口,"19,200円",127口,"67,300円",744口,"9,600円",455口,"11,500円","91,892,000円"
2008/05/08,276,83口,"91,400円",654口,"15,200円",217口,"53,300円","1,423口","7,600円",386口,"9,100円","96,634,000円"
2008/05/09,655,126口,"89,200円",274口,"29,700円",195口,"59,400円",335口,"14,800円","1,221口","8,900円","104,230,200円"
2008/05/12,970,71口,"170,100円",429口,"28,300円",123口,"99,200円",888口,"14,100円",343口,"17,000円","121,970,800円"
2008/05/13,907,131口,"101,500円",394口,"16,900円",192口,"59,200円",738口,"8,400円",404口,"10,100円","92,668,000円"
2008/05/14,357,178口,"66,100円",700口,"11,000円",317口,"38,500円","1,377口","5,500円",434口,"6,600円","93,770,800円"
2008/05/15,302,96口,"117,300円",399口,"19,500円",185口,"68,400円",879口,"9,700円",333口,"11,700円","98,320,200円"
2008/05/16,119,144口,"86,300円",290口,"28,700円",260口,"57,500円",323口,"14,300円",665口,"8,600円","102,509,200円"
2008/05/19,728,176口,"70,400円",799口,"11,700円",420口,"41,000円","1,477口","5,800円",705口,"7,000円","117,119,600円"
2008/05/20,874,117口,"77,800円",554口,"12,900円",265口,"45,300円","1,237口","6,400円",525口,"7,700円","89,916,000円"
2008/05/21,950,76口,"131,000円",339口,"21,800円",147口,"76,400円",833口,"10,900円",311口,"13,100円","92,835,600円"
2008/05/22,677,145口,"95,500円",174口,"31,800円",170口,"63,600円",243口,"15,900円",788口,"9,500円","92,529,800円"
2008/05/23,316,210口,"66,700円",596口,"11,100円",359口,"38,900円","1,167口","5,500円",520口,"6,600円","99,108,200円"
2008/05/26,613,209口,"70,700円",864口,"11,700円",353口,"41,200円","1,411口","5,800円",659口,"7,000円","116,658,800円"
2008/05/27,183,75口,"85,300円",615口,"14,200円",224口,"49,700円","1,360口","7,100円",556口,"8,500円","90,484,600円"
2008/05/28,975,68口,"114,800円",436口,"19,100円",169口,"66,900円",933口,"9,500円",436口,"11,400円","92,028,000円"
2008/05/29,842,86口,"82,700円",668口,"13,700円",217口,"48,200円","1,416口","6,800円",544口,"8,200円","91,301,600円"
2008/05/30,772,118口,"91,400円",316口,"30,400円",201口,"60,900円",554口,"15,200円",417口,"9,100円","99,852,600円"
