2007/06/04,242,128口,"118,900円",376口,"39,600円",143口,"79,200円",572口,"19,800円",557口,"11,800円","132,088,600円"
2007/06/05,556,111口,"103,500円",281口,"34,500円",196口,"69,000円",357口,"17,200円",551口,"10,300円","103,576,000円"
2007/06/06,045,86口,"117,800円",421口,"19,600円",194口,"68,700円",881口,"9,800円",476口,"11,700円","102,226,800円"
2007/06/07,405,200口,"87,400円",455口,"14,500円",238口,"50,900円",855口,"7,200円",374口,"8,700円","101,709,400円"
2007/06/08,032,66口,"136,400円",462口,"22,700円",106口,"79,500円","1,055口","11,300円",600口,"13,600円","106,967,200円"
2007/06/11,642,182口,"69,100円","1,317口","11,500円",300口,"40,300円","2,116口","5,700円",868口,"6,900円","129,049,600円"
2007/06/12,135,193口,"55,000円",988口,"9,100円",382口,"32,000円","1,959口","4,500円",542口,"5,500円","97,691,400円"
2007/06/13,560,98口,"107,000円",405口,"17,800円",202口,"62,400円",914口,"8,900円",479口,"10,700円","96,957,600円"
2007/06/14,989,94口,"91,900円",229口,"30,600円",178口,"61,200円",344口,"15,300円","1,226口","9,100円","95,844,000円"
2007/06/15,236,201口,"65,600円",871口,"10,900円",351口,"38,200円","1,795口","5,400円",674口,"6,500円","112,016,600円"
2007/06/18,222,647口,"83,400円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,764口,"8,300円","134,144,000円"
2007/06/19,584,73口,"126,200円",435口,"21,000円",163口,"73,600円",939口,"10,500円",329口,"12,600円","98,643,800円"
2007/06/20,791,96口,"93,800円",608口,"15,600円",211口,"54,700円","1,343口","7,800円",465口,"9,300円","99,817,400円"
2007/06/21,106,136口,"91,200円",506口,"15,200円",286口,"53,200円",899口,"7,600円",401口,"9,100円","101,778,400円"
2007/06/22,757,65口,"131,700円",233口,"43,900円",150口,"87,800円",323口,"21,900円",456口,"13,100円","100,163,000円"
2007/06/25,859,91口,"138,600円",497口,"23,100円",172口,"80,800円","1,069口","11,500円",591口,"13,800円","130,106,400円"
2007/06/26,925,150口,"70,600円",647口,"11,700円",367口,"41,100円","1,267口","5,800円",586口,"7,000円","99,803,600円"
2007/06/27,482,116口,"80,500円",752口,"13,400円",230口,"46,900円","1,474口","6,700円",685口,"8,000円","101,410,000円"
2007/06/28,278,123口,"88,600円",571口,"14,700円",249口,"51,600円","1,133口","7,300円",635口,"8,800円","102,674,000円"
2007/06/29,453,123口,"99,400円",635口,"16,500円",201口,"57,900円","1,171口","8,200円",454口,"9,900円","108,054,200円"
