第2352回,2008/06/03,041,46口,"127,700円",403口,"21,200円",103口,"74,400円",940口,"10,600円",594口,"12,700円","88,252,000円"
第2353回,2008/06/04,471,153口,"67,500円",783口,"11,200円",256口,"39,300円","1,725口","5,600円",547口,"6,700円","94,698,200円"
第2354回,2008/06/05,739,124口,"85,700円",531口,"14,200円",227口,"49,900円","1,063口","7,100円",563口,"8,500円","93,357,600円"
第2355回,2008/06/06,453,99口,"105,700円",507口,"17,600円",221口,"61,600円",910口,"8,800円",441口,"10,500円","101,567,400円"
第2356回,2008/06/09,091,70口,"126,700円",569口,"21,100円",151口,"73,900円","1,233口","10,500円",500口,"12,600円","114,218,400円"
第2357回,2008/06/10,596,114口,"100,900円",412口,"16,800円",212口,"58,800円",851口,"8,400円",379口,"10,000円","93,133,800円"
第2358回,2008/06/11,704,108口,"103,300円",414口,"17,200円",201口,"60,200円",800口,"8,600円",354口,"10,300円","91,034,400円"
第2359回,2008/06/12,538,123口,"69,800円",712口,"11,600円",275口,"40,700円","1,551口","5,800円",702口,"6,900円","93,408,600円"
第2360回,2008/06/13,272,84口,"112,800円",310口,"37,600円",145口,"75,200円",482口,"18,800円",530口,"11,200円","104,653,400円"
第2361回,2008/06/16,474,147口,"108,600円",344口,"36,200円",189口,"72,400円",391口,"18,100円",530口,"10,800円","122,149,200円"
第2362回,2008/06/17,809,86口,"98,200円",474口,"16,300円",224口,"57,200円","1,073口","8,100円",425口,"9,800円","93,367,200円"
第2363回,2008/06/18,215,121口,"77,500円",533口,"12,900円",310口,"45,200円","1,131口","6,400円",557口,"7,700円","93,224,600円"
第2364回,2008/06/19,401,100口,"103,600円",488口,"17,200円",182口,"60,400円",970口,"8,600円",363口,"10,300円","93,223,600円"
第2365回,2008/06/20,070,63口,"148,500円",196口,"49,500円",117口,"99,000円",302口,"24,700円",451口,"14,800円","99,627,600円"
第2366回,2008/06/23,991,139口,"121,900円",295口,"40,600円",150口,"81,200円",377口,"20,300円",363口,"12,100円","118,254,400円"
第2367回,2008/06/24,777,879口,"44,200円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,717口,"4,400円","93,568,200円"
第2368回,2008/06/25,597,107口,"100,900円",562口,"16,800円",175口,"58,800円",985口,"8,400円",380口,"10,000円","94,851,600円"
第2369回,2008/06/26,009,85口,"115,600円",228口,"38,500円",162口,"77,000円",365口,"19,200円",513口,"11,500円","97,932,600円"
第2370回,2008/06/27,816,165口,"75,700円",590口,"12,600円",314口,"44,100円","1,339口","6,300円",570口,"7,500円","103,509,000円"
第2371回,2008/06/30,960,162口,"97,000円",588口,"16,100円",250口,"56,500円","1,191口","8,000円",763口,"9,700円","125,446,400円"
