2012/05/02,138,72口,"70,400円",709口,"11,700円",257口,"41,000円","1,658口","5,800円",622口,"7,000円","84,582,200円"
2012/05/03,064,80口,"118,100円",320口,"19,600円",119口,"68,800円",726口,"9,800円",303口,"11,800円","77,072,000円"
2012/05/04,409,70口,"100,000円",393口,"16,600円",229口,"58,300円",735口,"8,300円",356口,"10,000円","81,391,600円"
2012/05/07,701,85口,"112,300円",610口,"18,700円",189口,"65,500円","1,029口","9,300円",412口,"11,200円","105,860,200円"
2012/05/08,685,91口,"93,500円",431口,"15,500円",160口,"54,500円",932口,"7,700円",572口,"9,300円","81,321,200円"
2012/05/09,214,73口,"83,300円",546口,"13,800円",238口,"48,500円","1,011口","6,900円",567口,"8,300円","82,201,400円"
2012/05/10,535,86口,"100,900円",255口,"33,600円",149口,"67,200円",356口,"16,800円",445口,"10,000円","83,940,000円"
2012/05/11,439,80口,"89,700円",544口,"14,900円",247口,"52,300円","1,031口","7,400円",557口,"8,900円","91,045,200円"
2012/05/14,301,124口,"93,600円",585口,"15,600円",236口,"54,600円","1,212口","7,800円",351口,"9,300円","103,080,800円"
2012/05/15,709,78口,"109,900円",375口,"18,300円",149口,"64,100円",679口,"9,100円",297口,"10,900円","76,646,200円"
2012/05/16,286,107口,"69,400円",719口,"11,500円",259口,"40,400円","1,384口","5,700円",429口,"6,900円","82,805,200円"
2012/05/17,885,102口,"88,300円",290口,"29,400円",207口,"58,800円",384口,"14,700円",288口,"8,800円","84,330,400円"
2012/05/18,156,78口,"82,700円",562口,"13,700円",216口,"48,200円","1,165口","6,800円",756口,"8,200円","86,491,400円"
2012/05/21,828,126口,"95,000円",253口,"31,600円",239口,"63,300円",270口,"15,800円",650口,"9,500円","101,284,800円"
2012/05/22,768,49口,"112,000円",401口,"18,600円",147口,"65,300円",745口,"9,300円",464口,"11,200円","77,184,800円"
2012/05/23,073,112口,"77,200円",441口,"12,800円",166口,"45,000円","1,088口","6,400円",934口,"7,700円","80,025,000円"
2012/05/24,547,79口,"83,600円",406口,"13,900円",226口,"48,700円",881口,"6,900円",758口,"8,300円","79,531,200円"
2012/05/25,262,63口,"114,500円",255口,"38,100円",114口,"76,300円",443口,"19,000円",413口,"11,400円","86,307,000円"
2012/05/28,320,148口,"91,700円",504口,"15,200円",249口,"53,400円",863口,"7,600円",405口,"9,100円","99,837,000円"
2012/05/29,538,77口,"72,200円",569口,"12,000円",267口,"42,100円","1,246口","6,000円",395口,"7,200円","75,558,000円"
2012/05/30,038,54口,"97,100円",467口,"16,100円",190口,"56,600円","1,238口","8,000円",317口,"9,700円","81,499,200円"
2012/05/31,975,62口,"113,300円",404口,"18,800円",145口,"66,000円",776口,"9,400円",539口,"11,300円","83,750,000円"
