第4977回,2018/08/02,644,56口,"104,900円",256口,"34,900円",128口,"69,900円",210口,"17,400円",661口,"10,400円"
第4978回,2018/08/03,646,49口,"100,000円",336口,"33,300円",153口,"66,600円",319口,"16,600円",429口,"10,000円"
第4979回,2018/08/06,047,65口,"121,500円",497口,"20,200円",127口,"70,800円",807口,"10,100円",502口,"12,100円"
第4980回,2018/08/07,260,46口,"125,900円",362口,"20,900円",105口,"73,400円",785口,"10,400円",302口,"12,500円"
第4981回,2018/08/08,529,103口,"76,400円",499口,"12,700円",231口,"44,500円",879口,"6,300円",384口,"7,600円"
第4982回,2018/08/09,879,60口,"95,000円",434口,"15,800円",171口,"55,400円",911口,"7,900円",423口,"9,500円"
第4983回,2018/08/10,890,100口,"54,500円",887口,"9,000円",374口,"31,700円","1,720口","4,500円",519口,"5,400円"
第4984回,2018/08/13,069,62口,"106,300円",505口,"17,700円",172口,"62,000円",837口,"8,800円",483口,"10,600円"
第4985回,2018/08/14,322,55口,"106,300円",226口,"35,400円",124口,"70,800円",282口,"17,700円",397口,"10,600円"
第4986回,2018/08/15,505,112口,"88,300円",258口,"29,400円",185口,"58,800円",286口,"14,700円",409口,"8,800円"
第4987回,2018/08/16,480,49口,"122,600円",395口,"20,400円",136口,"71,500円",727口,"10,200円",331口,"12,200円"
第4988回,2018/08/17,131,103口,"74,900円",374口,"24,900円",215口,"49,900円",533口,"12,400円",501口,"7,400円"
第4989回,2018/08/20,203,315口,"56,300円",824口,"9,300円",268口,"32,800円","1,336口","4,600円",687口,"5,600円"
第4990回,2018/08/21,078,39口,"125,800円",402口,"20,900円",121口,"73,300円",734口,"10,400円",373口,"12,500円"
第4991回,2018/08/22,308,142口,"65,900円",510口,"10,900円",289口,"38,400円","1,031口","5,400円",467口,"6,500円"
第4992回,2018/08/23,371,81口,"81,800円",665口,"13,600円",162口,"47,700円","1,176口","6,800円",384口,"8,100円"
第4993回,2018/08/24,075,47口,"128,800円",437口,"21,400円",120口,"75,100円",800口,"10,700円",357口,"12,800円"
第4994回,2018/08/27,300,150口,"81,500円",338口,"27,100円",218口,"54,300円",308口,"13,500円",868口,"8,100円"
第4995回,2018/08/28,650,62口,"111,600円",364口,"18,600円",122口,"65,100円",791口,"9,300円",514口,"11,100円"
第4996回,2018/08/29,731,128口,"69,300円",628口,"11,500円",252口,"40,400円","1,096口","5,700円",385口,"6,900円"
第4997回,2018/08/30,943,105口,"85,200円",538口,"14,200円",174口,"49,700円",886口,"7,100円",434口,"8,500円"
第4998回,2018/08/31,271,95口,"62,400円",800口,"10,400円",319口,"36,400円","1,770口","5,200円",307口,"6,200円"
