第0825回,2001/03/05,339,521口,"66,000円",659口,"22,000円",625口,"44,000円",774口,"11,000円",884口,"6,600円","201,821,000円"
第0826回,2001/03/07,823,401口,"58,500円","1,427口","9,700円",677口,"34,100円","2,589口","4,800円","1,312口","5,800円","179,697,600円"
第0827回,2001/03/09,802,240口,"92,200円","1,061口","15,300円",421口,"53,700円","1,958口","7,600円",503口,"9,200円","179,521,600円"
第0828回,2001/03/12,939,565口,"55,400円",778口,"18,400円",722口,"36,900円","1,002口","9,200円","1,204口","5,500円","196,465,600円"
第0829回,2001/03/14,442,267口,"92,000円",505口,"30,600円",317口,"61,300円",860口,"15,300円",745口,"9,200円","176,919,800円"
第0830回,2001/03/16,247,298口,"74,900円","1,438口","12,400円",475口,"43,600円","2,505口","6,200円",718口,"7,400円","182,458,800円"
第0831回,2001/03/19,764,253口,"116,600円",886口,"19,400円",272口,"68,000円","1,688口","9,700円",572口,"11,600円","196,323,400円"
第0832回,2001/03/21,626,338口,"82,900円",456口,"27,600円",411口,"55,200円",565口,"13,800円",819口,"8,200円","173,276,000円"
第0833回,2001/03/23,826,345口,"73,600円","1,426口","12,200円",521口,"42,900円","2,258口","6,100円",698口,"7,300円","187,289,200円"
第0834回,2001/03/26,594,246口,"117,100円",851口,"19,500円",308口,"68,300円","1,603口","9,700円",539口,"11,700円","196,589,000円"
第0835回,2001/03/28,309,369口,"67,400円","1,124口","11,200円",634口,"39,300円","2,054口","5,600円",863口,"6,700円","177,302,800円"
第0836回,2001/03/30,926,326口,"69,300円","1,357口","11,500円",577口,"40,400円","2,156口","5,700円",801口,"6,900円","177,041,200円"
