第3020回,2011/01/04,534,102口,"81,700円",769口,"13,600円",267口,"47,600円","1,396口","6,800円",556口,"8,100円","101,301,400円"
第3021回,2011/01/05,692,118口,"80,100円",661口,"13,300円",219口,"46,700円","1,475口","6,600円",453口,"8,000円","93,325,600円"
第3022回,2011/01/06,880,64口,"135,700円",239口,"45,200円",125口,"90,400円",334口,"22,600円",301口,"13,500円","94,329,800円"
第3023回,2011/01/07,775,119口,"87,700円",316口,"29,200円",221口,"58,400円",329口,"14,600円",815口,"8,700円","99,105,600円"
第3024回,2011/01/10,975,90口,"114,600円",654口,"19,100円",192口,"66,800円","1,185口","9,500円",399口,"11,400円","114,592,200円"
第3025回,2011/01/11,757,104口,"98,200円",268口,"32,700円",180口,"65,400円",374口,"16,300円",570口,"9,800円","94,482,800円"
第3026回,2011/01/12,282,47口,"137,200円",234口,"45,700円",98口,"91,400円",430口,"22,800円",441口,"13,700円","93,355,400円"
第3027回,2011/01/13,798,86口,"94,500円",589口,"15,700円",218口,"55,100円","1,074口","7,800円",516口,"9,400円","95,050,400円"
第3028回,2011/01/14,449,75口,"115,200円",270口,"38,400円",172口,"76,800円",394口,"19,200円",475口,"11,500円","100,635,800円"
第3029回,2011/01/17,525,223口,"75,600円",385口,"25,200円",273口,"50,400円",366口,"12,600円",914口,"7,500円","115,320,000円"
第3030回,2011/01/18,691,81口,"82,900円",695口,"13,800円",219口,"48,300円","1,623口","6,900円",336口,"8,200円","90,998,400円"
第3031回,2011/01/19,424,121口,"97,400円",249口,"32,400円",173口,"64,900円",245口,"16,200円",616口,"9,700円","91,381,000円"
第3032回,2011/01/20,353,200口,"60,400円",454口,"20,100円",313口,"40,200円",550口,"10,000円",514口,"6,000円","94,412,400円"
第3033回,2011/01/21,923,137口,"84,900円",516口,"14,100円",273口,"49,500円","1,021口","7,000円",729口,"8,400円","101,995,600円"
第3034回,2011/01/24,193,164口,"77,800円",852口,"12,900円",384口,"45,300円","1,358口","6,400円",496口,"7,700円","119,887,600円"
第3035回,2011/01/25,269,119口,"73,500円",636口,"12,200円",310口,"42,800円","1,311口","6,100円",698口,"7,300円","95,607,000円"
第3036回,2011/01/26,099,90口,"104,300円",269口,"34,700円",162口,"69,500円",364口,"17,300円",580口,"10,400円","94,239,000円"
第3037回,2011/01/27,479,119口,"90,700円",549口,"15,100円",237口,"52,900円","1,003口","7,500円",451口,"9,000円","96,269,400円"
第3038回,2011/01/28,222,555口,"72,900円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,601口,"7,200円","99,735,400円"
第3039回,2011/01/31,819,120口,"78,700円",770口,"13,100円",361口,"45,900円","1,438口","6,500円",782口,"7,800円","114,974,400円"
