第3814回,2014/02/03,044,318口,"61,000円",387口,"20,300円",326口,"40,600円",423口,"10,100円",890口,"6,100円","111,690,400円"
第3815回,2014/02/04,861,51口,"98,000円",501口,"16,300円",167口,"57,100円","1,170口","8,100円",470口,"9,800円","81,994,800円"
第3816回,2014/02/05,200,105口,"103,000円",191口,"34,300円",133口,"68,600円",223口,"17,100円",781口,"10,300円","85,297,000円"
第3817回,2014/02/06,095,52口,"125,600円",395口,"20,900円",122口,"73,200円",793口,"10,400円",402口,"12,500円","82,457,200円"
第3818回,2014/02/07,264,65口,"100,300円",581口,"16,700円",146口,"58,500円","1,154口","8,300円",406口,"10,000円","85,565,600円"
第3819回,2014/02/10,423,176口,"71,200円",663口,"11,800円",296口,"41,500円","1,125口","5,900円",577口,"7,100円","96,714,400円"
第3820回,2014/02/11,343,80口,"98,600円",265口,"32,800円",133口,"65,700円",286口,"16,400円",380口,"9,800円","75,085,200円"
第3821回,2014/02/12,951,55口,"112,100円",424口,"18,600円",131口,"65,300円",971口,"9,300円",493口,"11,200円","82,790,400円"
第3822回,2014/02/13,805,66口,"104,200円",432口,"17,300円",183口,"60,700円",833口,"8,600円",399口,"10,400円","82,008,800円"
第3823回,2014/02/14,709,47口,"120,400円",347口,"20,000円",171口,"70,200円",729口,"10,000円",410口,"12,000円","81,971,000円"
第3824回,2014/02/17,271,134口,"56,900円","1,382口","9,400円",318口,"33,100円","2,678口","4,700円",438口,"5,600円","103,360,600円"
第3825回,2014/02/18,687,64口,"108,600円",353口,"18,100円",170口,"63,300円",736口,"9,000円",540口,"10,800円","81,467,800円"
第3826回,2014/02/19,722,121口,"76,500円",320口,"25,500円",203口,"51,000円",418口,"12,700円",615口,"7,600円","84,095,600円"
第3827回,2014/02/20,099,74口,"119,700円",169口,"39,900円",113口,"79,800円",271口,"19,900円",655口,"11,900円","84,160,200円"
第3828回,2014/02/21,172,93口,"70,000円",856口,"11,600円",188口,"40,800円","1,861口","5,800円",464口,"7,000円","85,159,000円"
第3829回,2014/02/24,287,88口,"83,100円",825口,"13,800円",260口,"48,400円","1,709口","6,900円",409口,"8,300円","103,609,800円"
第3830回,2014/02/25,061,59口,"126,400円",419口,"21,000円",105口,"73,700円",919口,"10,500円",353口,"12,600円","84,849,600円"
第3831回,2014/02/26,272,122口,"70,100円",439口,"23,300円",215口,"46,700円",661口,"11,600円",445口,"7,000円","88,245,800円"
第3832回,2014/02/27,171,82口,"77,200円",411口,"25,700円",175口,"51,400円",790口,"12,800円",353口,"7,700円","86,266,600円"
第3833回,2014/02/28,101,116口,"96,000円",288口,"32,000円",200口,"64,000円",336口,"16,000円",470口,"9,600円","95,661,400円"
