2011/11/02,569,71口,"87,800円",555口,"14,600円",273口,"51,200円","1,103口","7,300円",498口,"8,700円","90,684,800円"
2011/11/03,750,86口,"91,700円",507口,"15,200円",219口,"53,400円",953口,"7,600円",368口,"9,100円","84,531,800円"
2011/11/04,218,145口,"70,500円",681口,"11,700円",337口,"41,100円","1,280口","5,800円",554口,"7,000円","96,731,400円"
2011/11/07,770,191口,"76,200円",342口,"25,400円",322口,"50,800円",406口,"12,700円",599口,"7,600円","109,713,800円"
2011/11/08,711,92口,"64,900円",554口,"21,600円",207口,"43,200円",738口,"10,800円",570口,"6,400円","85,877,600円"
2011/11/09,252,98口,"96,100円",270口,"32,000円",157口,"64,000円",408口,"16,000円",379口,"9,600円","85,160,000円"
2011/11/10,901,79口,"103,300円",431口,"17,200円",194口,"60,200円",989口,"8,600円",323口,"10,300円","86,963,000円"
2011/11/11,798,81口,"88,800円",564口,"14,800円",232口,"51,800円",992口,"7,400円",447口,"8,800円","86,460,000円"
2011/11/14,124,152口,"74,300円",764口,"12,300円",289口,"43,300円","1,107口","6,100円",938口,"7,400円","104,740,000円"
2011/11/15,103,109口,"82,300円",435口,"13,700円",244口,"48,000円",877口,"6,800円",455口,"8,200円","80,996,400円"
2011/11/16,213,128口,"58,600円",843口,"9,700円",315口,"34,100円","1,533口","4,800円",469口,"5,800円","81,702,400円"
2011/11/17,660,116口,"65,000円",441口,"21,600円",299口,"43,300円",513口,"10,800円",295口,"6,500円","83,403,200円"
2011/11/18,875,150口,"67,300円",557口,"11,200円",280口,"39,200円","1,190口","5,600円",671口,"6,700円","85,685,800円"
2011/11/21,984,73口,"110,600円",549口,"18,400円",177口,"64,500円","1,072口","9,200円",401口,"11,000円","97,691,400円"
2011/11/22,835,68口,"76,100円",581口,"12,600円",213口,"44,300円","1,370口","6,300円",537口,"7,600円","77,365,600円"
2011/11/23,347,80口,"76,500円",486口,"12,700円",218口,"44,600円","1,005口","6,300円",454口,"7,600円","71,035,200円"
2011/11/24,642,59口,"82,900円",681口,"13,800円",178口,"48,300円","1,373口","6,900円",406口,"8,200円","79,517,000円"
2011/11/25,090,87口,"101,300円",261口,"33,700円",168口,"67,500円",367口,"16,800円",438口,"10,100円","88,075,400円"
2011/11/28,180,89口,"81,500円",845口,"13,500円",235口,"47,500円","1,611口","6,700円",549口,"8,100円","100,742,800円"
2011/11/29,861,51口,"105,100円",474口,"17,500円",130口,"61,300円","1,165口","8,700円",329口,"10,500円","78,454,000円"
2011/11/30,267,87口,"77,200円",634口,"12,800円",254口,"45,000円","1,256口","6,400円",385口,"7,700円","83,091,800円"
