2003/12/03,106,215口,"97,400円",720口,"16,200円",409口,"56,800円","1,380口","8,100円",427口,"9,700円","158,367,400円"
2003/12/05,936,201口,"75,000円","1,295口","12,500円",412口,"43,700円","2,751口","6,200円",827口,"7,500円","161,623,400円"
2003/12/08,353,195口,"101,500円",510口,"33,800円",282口,"67,600円",785口,"16,900円",749口,"10,100円","171,196,400円"
2003/12/10,058,132口,"120,100円",744口,"20,000円",217口,"70,000円","1,726口","10,000円",686口,"12,000円","158,840,400円"
2003/12/12,958,147口,"112,600円",764口,"18,700円",325口,"65,600円","1,644口","9,300円",595口,"11,200円","165,313,200円"
2003/12/15,080,199口,"127,600円",301口,"42,500円",309口,"85,000円",443口,"21,200円",696口,"12,700円","184,094,400円"
2003/12/17,239,198口,"80,500円",984口,"13,400円",434口,"46,900円","2,248口","6,700円","1,230口","8,000円","165,583,400円"
2003/12/19,188,280口,"81,500円",474口,"27,100円",414口,"54,300円",657口,"13,500円","1,257口","8,100円","172,023,400円"
2003/12/22,606,181口,"135,000円",353口,"45,000円",227口,"90,000円",477口,"22,500円",525口,"13,500円","174,603,200円"
2003/12/24,021,123口,"125,100円",829口,"20,800円",188口,"72,900円","1,679口","10,400円",697口,"12,500円","161,451,000円"
2003/12/26,724,348口,"59,800円","1,569口","9,900円",635口,"34,800円","2,885口","4,900円","1,280口","5,900円","179,193,400円"
2003/12/29,471,260口,"73,300円","1,617口","12,200円",482口,"42,700円","3,241口","6,100円",574口,"7,300円","185,425,400円"
