2009/03/03,403,98口,"96,200円",462口,"16,000円",241口,"56,100円",996口,"8,000円",495口,"9,600円","95,834,600円"
2009/03/04,660,107口,"118,800円",203口,"39,600円",156口,"79,200円",322口,"19,800円",322口,"11,800円","96,262,600円"
2009/03/05,011,100口,"109,400円",301口,"36,400円",131口,"72,900円",480口,"18,200円",549口,"10,900円","102,820,600円"
2009/03/06,992,107口,"94,000円",306口,"31,300円",207口,"62,600円",457口,"15,600円",512口,"9,400円","99,154,400円"
2009/03/09,779,140口,"93,600円",407口,"31,200円",285口,"62,400円",422口,"15,600円",613口,"9,300円","124,364,400円"
2009/03/10,481,64口,"121,100円",486口,"20,100円",165口,"70,600円","1,070口","10,000円",328口,"12,100円","97,796,200円"
2009/03/11,814,98口,"95,100円",497口,"15,800円",227口,"55,400円","1,029口","7,900円",489口,"9,500円","94,724,800円"
2009/03/12,571,114口,"79,000円",722口,"13,100円",252口,"46,000円","1,585口","6,500円",532口,"7,900円","99,490,600円"
2009/03/13,195,105口,"104,200円",504口,"17,300円",165口,"60,700円","1,117口","8,600円",567口,"10,400円","100,755,200円"
2009/03/16,404,165口,"91,100円",414口,"30,300円",260口,"60,700円",482口,"15,100円",486口,"9,100円","122,600,200円"
2009/03/17,828,113口,"98,600円",246口,"32,800円",197口,"65,700円",268口,"16,400円",602口,"9,800円","94,520,400円"
2009/03/18,118,192口,"62,000円",318口,"20,600円",359口,"41,300円",419口,"10,300円",843口,"6,200円","95,315,200円"
2009/03/19,586,73口,"128,300円",440口,"21,300円",162口,"74,800円",790口,"10,600円",302口,"12,800円","96,059,600円"
2009/03/20,050,53口,"114,500円",272口,"38,100円",128口,"76,300円",318口,"19,000円",558口,"11,400円","85,994,600円"
2009/03/23,611,159口,"88,500円",405口,"29,500円",203口,"59,000円",601口,"14,700円",480口,"8,800円","113,603,800円"
2009/03/24,445,108口,"99,500円",227口,"33,100円",182口,"66,300円",275口,"16,500円",458口,"9,900円","87,741,600円"
2009/03/25,753,154口,"76,600円",619口,"12,700円",223口,"44,600円","1,130口","6,300円",522口,"7,600円","90,917,800円"
2009/03/26,667,134口,"88,100円",333口,"29,300円",199口,"58,700円",294口,"14,600円",563口,"8,800円","94,556,400円"
2009/03/27,117,273口,"47,300円",498口,"15,700円",538口,"31,500円",577口,"7,800円",565口,"4,700円","99,893,200円"
2009/03/30,413,261口,"71,100円",794口,"11,800円",355口,"41,400円","1,225口","5,900円",537口,"7,100円","119,631,400円"
2009/03/31,566,111口,"101,900円",269口,"33,900円",163口,"67,900円",336口,"16,900円",515口,"10,100円","94,429,000円"
