2009/08/04,156,62口,"95,100円",537口,"15,800円",187口,"55,400円","1,174口","7,900円",443口,"9,500円","85,146,200円"
2009/08/05,809,89口,"92,200円",438口,"15,300円",248口,"53,700円",949口,"7,600円",372口,"9,200円","86,723,800円"
2009/08/06,196,115口,"70,800円",716口,"11,800円",268口,"41,300円","1,533口","5,900円",410口,"7,000円","88,045,600円"
2009/08/07,395,59口,"124,500円",398口,"20,700円",172口,"72,600円",934口,"10,300円",219口,"12,400円","90,064,800円"
2009/08/10,878,116口,"124,400円",191口,"41,400円",138口,"82,900円",245口,"20,700円",624口,"12,400円","103,659,000円"
2009/08/11,992,45口,"160,600円",150口,"53,500円",99口,"107,000円",284口,"26,700円",291口,"16,000円","84,780,000円"
2009/08/12,711,153口,"68,100円",340口,"22,700円",202口,"45,400円",658口,"11,300円",448口,"6,800円","84,176,200円"
2009/08/13,733,72口,"99,500円",240口,"33,100円",137口,"66,300円",402口,"16,500円",678口,"9,900円","83,645,600円"
2009/08/14,040,112口,"94,700円",276口,"31,500円",176口,"63,100円",415口,"15,700円",627口,"9,400円","95,427,400円"
2009/08/17,259,112口,"96,000円",677口,"16,000円",261口,"56,000円","1,254口","8,000円",464口,"9,600円","112,688,600円"
2009/08/18,382,88口,"86,600円",628口,"14,400円",213口,"50,500円","1,167口","7,200円",486口,"8,600円","89,095,800円"
2009/08/19,248,108口,"78,200円",602口,"13,000円",259口,"45,600円","1,204口","6,500円",451口,"7,800円","87,816,800円"
2009/08/20,271,75口,"94,900円",636口,"15,800円",175口,"55,300円","1,379口","7,900円",365口,"9,400円","91,683,800円"
2009/08/21,376,81口,"103,700円",517口,"17,200円",201口,"60,400円","1,096口","8,600円",420口,"10,300円","96,343,200円"
2009/08/24,436,125口,"95,700円",710口,"15,900円",217口,"55,800円","1,300口","7,900円",564口,"9,500円","113,719,400円"
2009/08/25,420,96口,"99,900円",416口,"16,600円",240口,"58,200円",929口,"8,300円",338口,"9,900円","92,503,600円"
2009/08/26,824,211口,"58,100円",675口,"9,600円",416口,"33,800円","1,172口","4,800円",513口,"5,800円","92,339,400円"
2009/08/27,434,78口,"136,000円",194口,"45,300円",119口,"90,600円",251口,"22,600円",479口,"13,600円","94,236,600円"
2009/08/28,565,129口,"89,400円",312口,"29,800円",205口,"59,600円",396口,"14,900円",656口,"8,900円","99,595,400円"
2009/08/31,935,207口,"82,700円",641口,"13,700円",242口,"48,200円","1,068口","6,800円",562口,"8,200円","110,360,400円"
