第2802回,2010/03/02,856,120口,"90,500円",621口,"15,000円",232口,"52,700円","1,105口","7,500円",591口,"9,000円","102,666,000円"
第2803回,2010/03/03,581,80口,"116,700円",553口,"19,400円",163口,"68,000円","1,136口","9,700円",415口,"11,600円","104,677,800円"
第2804回,2010/03/04,334,128口,"83,200円",317口,"27,700円",230口,"55,400円",363口,"13,800円","1,064口","8,300円","102,471,200円"
第2805回,2010/03/05,066,136口,"81,500円",438口,"27,100円",224口,"54,300円",606口,"13,500円",698口,"8,100円","109,073,200円"
第2806回,2010/03/08,117,363口,"50,900円",491口,"16,900円",617口,"33,900円",508口,"8,400円",932口,"5,000円","126,292,200円"
第2807回,2010/03/09,640,74口,"129,600円",322口,"21,600円",140口,"75,600円",687口,"10,800円",387口,"12,900円","87,938,400円"
第2808回,2010/03/10,848,69口,"136,600円",178口,"45,500円",119口,"91,000円",290口,"22,700円",505口,"13,600円","93,103,800円"
第2809回,2010/03/11,484,177口,"70,500円",400口,"23,500円",279口,"47,000円",519口,"11,700円",545口,"7,000円","99,888,000円"
第2810回,2010/03/12,527,223口,"56,200円",938口,"9,300円",397口,"32,700円","1,797口","4,600円",623口,"5,600円","102,935,000円"
第2811回,2010/03/15,157,187口,"65,300円","1,090口","10,800円",404口,"38,000円","2,027口","5,400円",756口,"6,500円","123,228,800円"
第2812回,2010/03/16,443,87口,"116,500円",258口,"38,800円",161口,"77,600円",277口,"19,400円",432口,"11,600円","95,726,000円"
第2813回,2010/03/17,714,158口,"61,900円",856口,"10,300円",385口,"36,100円","1,522口","5,100円",522口,"6,100円","97,007,800円"
第2814回,2010/03/18,921,119口,"86,300円",579口,"14,300円",231口,"50,300円","1,320口","7,100円",453口,"8,600円","97,053,800円"
第2815回,2010/03/19,810,159口,"73,700円",643口,"12,200円",366口,"42,900円","1,179口","6,100円",445口,"7,300円","102,031,600円"
第2816回,2010/03/22,507,85口,"125,400円",474口,"20,900円",176口,"73,100円",882口,"10,400円",446口,"12,500円","107,252,800円"
第2817回,2010/03/23,999,273口,"119,200円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,592口,"11,900円","87,997,200円"
第2818回,2010/03/24,986,76口,"109,000円",368口,"18,100円",182口,"63,500円",799口,"9,000円",395口,"10,900円","84,709,400円"
第2819回,2010/03/25,229,108口,"87,700円",273口,"29,200円",236口,"58,400円",409口,"14,600円",481口,"8,700円","92,145,800円"
第2820回,2010/03/26,860,85口,"122,400円",403口,"20,400円",178口,"71,400円",819口,"10,200円",384口,"12,200円","98,679,400円"
第2821回,2010/03/29,659,123口,"99,800円",690口,"16,600円",236口,"58,200円","1,181口","8,300円",566口,"9,900円","117,718,400円"
第2822回,2010/03/30,463,113口,"90,500円",548口,"15,000円",186口,"52,700円","1,262口","7,500円",374口,"9,000円","91,612,400円"
第2823回,2010/03/31,698,75口,"138,100円",364口,"23,000円",135口,"80,500円",791口,"11,500円",332口,"13,800円","96,250,600円"
