2008/08/04,003,127口,"111,900円",334口,"37,300円",157口,"74,600円",338口,"18,600円",431口,"11,100円","110,115,200円"
2008/08/05,531,137口,"71,800円",607口,"11,900円",256口,"41,800円","1,304口","5,900円",428口,"7,100円","85,996,000円"
2008/08/06,140,76口,"98,700円",549口,"16,400円",157口,"57,500円","1,201口","8,200円",371口,"9,800円","86,967,400円"
2008/08/07,801,114口,"80,900円",580口,"13,400円",241口,"47,100円","1,204口","6,700円",436口,"8,000円","89,096,000円"
2008/08/08,703,154口,"79,200円",500口,"13,200円",326口,"46,200円",923口,"6,600円",370口,"7,900円","95,315,200円"
2008/08/11,117,242口,"57,500円",508口,"19,100円",424口,"38,300円",571口,"9,500円",656口,"5,700円","109,320,000円"
2008/08/12,928,119口,"74,800円",483口,"12,400円",277口,"43,600円","1,132口","6,200円",478口,"7,400円","83,732,400円"
2008/08/13,750,60口,"128,800円",312口,"21,400円",132口,"75,100円",778口,"10,700円",268口,"12,800円","80,356,400円"
2008/08/14,158,101口,"79,200円",626口,"13,200円",180口,"46,200円","1,459口","6,600円",379口,"7,900円","82,755,200円"
2008/08/15,311,103口,"86,000円",340口,"28,600円",183口,"57,300円",477口,"14,300円",646口,"8,600円","92,293,600円"
2008/08/18,247,189口,"69,700円","1,023口","11,600円",346口,"40,600円","1,629口","5,800円",634口,"6,900円","117,891,600円"
2008/08/19,812,172口,"61,600円",722口,"10,200円",310口,"35,900円","1,497口","5,100円",440口,"6,100円","87,923,200円"
2008/08/20,016,64口,"98,500円",585口,"16,400円",187口,"57,400円","1,205口","8,200円",416口,"9,800円","90,319,400円"
2008/08/21,677,86口,"122,100円",188口,"40,700円",144口,"81,400円",251口,"20,300円",504口,"12,200円","91,425,000円"
2008/08/22,551,126口,"105,000円",244口,"35,000円",167口,"70,000円",343口,"17,500円",347口,"10,500円","95,877,600円"
2008/08/25,667,152口,"100,400円",333口,"33,400円",228口,"66,900円",313口,"16,700円",544口,"10,000円","116,480,400円"
2008/08/26,725,160口,"70,000円",619口,"11,600円",322口,"40,800円","1,157口","5,800円",434口,"7,000円","91,943,400円"
2008/08/27,764,68口,"113,000円",500口,"18,800円",165口,"65,900円",874口,"9,400円",518口,"11,300円","93,493,800円"
2008/08/28,483,111口,"86,900円",569口,"14,400円",242口,"50,600円","1,134口","7,200円",428口,"8,600円","93,614,400円"
2008/08/29,734,98口,"92,800円",596口,"15,400円",246口,"54,100円","1,172口","7,700円",547口,"9,200円","101,744,600円"
