2005/05/03,250,85口,"108,400円",492口,"18,000円",148口,"63,200円","1,061口","9,000円",233口,"10,800円","88,017,000円"
2005/05/04,222,490口,"72,700円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,676口,"7,200円","90,202,200円"
2005/05/05,781,52口,"138,900円",392口,"23,100円",120口,"81,000円",874口,"11,500円",289口,"13,800円","89,226,200円"
2005/05/06,614,211口,"65,100円",614口,"10,800円",379口,"37,900円","1,205口","5,400円",640口,"6,500円","101,221,000円"
2005/05/09,973,122口,"105,700円",923口,"17,600円",208口,"61,600円","1,733口","8,800円",500口,"10,500円","139,017,000円"
2005/05/10,378,178口,"76,000円",600口,"12,600円",305口,"44,300円","1,178口","6,300円",436口,"7,600円","101,057,800円"
2005/05/11,453,102口,"99,900円",657口,"16,600円",181口,"58,200円","1,310口","8,300円",428口,"9,900円","104,132,000円"
2005/05/12,542,104口,"97,300円",681口,"16,200円",143口,"56,700円","1,386口","8,100円",536口,"9,700円","101,666,200円"
2005/05/13,241,153口,"84,900円",766口,"14,100円",258口,"49,500円","1,537口","7,000円",363口,"8,400円","112,418,600円"
2005/05/16,565,169口,"114,000円",308口,"38,000円",219口,"76,000円",444口,"19,000円",634口,"11,400円","140,653,600円"
2005/05/17,182,111口,"98,000円",632口,"16,300円",157口,"57,100円","1,437口","8,100円",405口,"9,800円","101,959,800円"
2005/05/18,016,86口,"107,800円",520口,"17,900円",187口,"62,800円","1,119口","8,900円",552口,"10,700円","103,072,600円"
2005/05/19,204,127口,"95,400円",515口,"15,900円",238口,"55,600円","1,024口","7,900円",463口,"9,500円","102,508,000円"
2005/05/20,529,242口,"62,900円",768口,"10,400円",448口,"36,600円","1,437口","5,200円",436口,"6,200円","111,167,200円"
2005/05/23,827,259口,"75,100円",900口,"12,500円",328口,"43,800円","1,614口","6,200円",736口,"7,500円","135,006,600円"
2005/05/24,660,112口,"124,900円",183口,"41,600円",146口,"83,200円",302口,"20,800円",343口,"12,400円","98,528,000円"
2005/05/25,597,92口,"111,300円",529口,"18,500円",186口,"64,900円",914口,"9,200円",579口,"11,100円","104,589,800円"
2005/05/26,917,108口,"102,000円",470口,"17,000円",246口,"59,500円",966口,"8,500円",460口,"10,200円","103,463,600円"
2005/05/27,835,191口,"57,200円","1,107口","9,500円",386口,"33,300円","2,358口","4,700円",855口,"5,700円","112,280,000円"
2005/05/30,659,128口,"106,600円",748口,"17,700円",250口,"62,100円","1,408口","8,800円",436口,"10,600円","132,524,200円"
2005/05/31,392,112口,"93,300円",525口,"15,500円",239口,"54,400円","1,244口","7,700円",448口,"9,300円","101,124,000円"
