2006/10/03,461,95口,"101,500円",618口,"16,900円",205口,"59,200円","1,202口","8,400円",305口,"10,100円","101,171,200円"
2006/10/04,757,149口,"87,900円",354口,"29,300円",175口,"58,600円",381口,"14,600円",716口,"8,700円","101,437,000円"
2006/10/05,924,244口,"58,500円",633口,"9,700円",456口,"34,100円","1,021口","4,800円",634口,"5,800円","99,337,600円"
2006/10/06,813,194口,"56,200円",994口,"9,300円",381口,"32,700円","1,876口","4,600円",471口,"5,600円","98,161,000円"
2006/10/09,113,277口,"69,900円",434口,"23,300円",320口,"46,600円",431口,"11,600円",428口,"6,900円","116,519,800円"
2006/10/10,874,141口,"78,600円",529口,"13,100円",245口,"45,800円",962口,"6,500円",660口,"7,800円","90,594,800円"
2006/10/11,402,150口,"85,200円",469口,"14,200円",281口,"49,700円",919口,"7,100円",308口,"8,500円","94,601,000円"
2006/10/12,595,102口,"120,800円",250口,"40,200円",116口,"80,500円",335口,"20,100円",479口,"12,000円","98,432,400円"
2006/10/13,887,122口,"105,200円",256口,"35,000円",177口,"70,100円",443口,"17,500円",669口,"10,500円","109,001,600円"
2006/10/16,559,189口,"93,100円",380口,"31,000円",278口,"62,000円",404口,"15,500円",771口,"9,300円","133,608,400円"
2006/10/17,700,110口,"111,700円",180口,"37,200円",150口,"74,400円",263口,"18,600円",869口,"11,100円","99,509,800円"
2006/10/18,236,211口,"61,500円",715口,"10,200円",345口,"35,800円","1,414口","5,100円",742口,"6,100円","98,926,000円"
2006/10/19,113,188口,"78,700円",318口,"26,200円",268口,"52,400円",376口,"13,100円",402口,"7,800円","100,755,000円"
2006/10/20,703,188口,"81,800円",465口,"13,600円",319口,"47,700円","1,077口","6,800円",439口,"8,100円","106,407,000円"
2006/10/23,243,129口,"95,300円",934口,"15,800円",214口,"55,500円","1,552口","7,900円",618口,"9,500円","127,210,000円"
2006/10/24,286,88口,"104,800円",578口,"17,400円",177口,"61,100円","1,066口","8,700円",413口,"10,400円","97,290,600円"
2006/10/25,440,102口,"119,900円",217口,"39,900円",179口,"79,900円",332口,"19,900円",407口,"11,900円","103,894,000円"
2006/10/26,483,119口,"91,300円",712口,"15,200円",242口,"53,200円","1,144口","7,600円",356口,"9,100円","103,530,200円"
2006/10/27,850,93口,"127,400円",482口,"21,200円",156口,"74,300円","1,002口","10,600円",344口,"12,700円","108,275,200円"
2006/10/30,588,224口,"77,900円",565口,"25,900円",229口,"51,900円",812口,"12,900円",803口,"7,700円","135,291,200円"
2006/10/31,121,170口,"81,700円",352口,"27,200円",229口,"54,400円",446口,"13,600円",535口,"8,100円","103,156,000円"
