第3752回,2013/11/01,535,70口,"112,600円",203口,"37,500円",121口,"75,000円",282口,"18,700円",513口,"11,200円","79,273,800円"
第3753回,2013/11/04,952,51口,"108,600円",553口,"18,100円",145口,"63,300円","1,234口","9,000円",329口,"10,800円","87,781,600円"
第3754回,2013/11/05,650,73口,"110,400円",308口,"18,400円",149口,"64,400円",642口,"9,200円",382口,"11,000円","74,390,200円"
第3755回,2013/11/06,524,75口,"90,900円",361口,"15,100円",197口,"53,000円",743口,"7,500円",627口,"9,000円","75,764,600円"
第3756回,2013/11/07,694,51口,"111,700円",365口,"18,600円",137口,"65,100円",857口,"9,300円",366口,"11,100円","74,426,400円"
第3757回,2013/11/08,380,69口,"103,400円",387口,"17,200円",165口,"60,300円",979口,"8,600円",329口,"10,300円","79,155,800円"
第3758回,2013/11/11,885,81口,"116,300円",236口,"38,700円",156口,"77,500円",301口,"19,300円",467口,"11,600円","93,184,800円"
第3759回,2013/11/12,470,97口,"98,100円",343口,"16,300円",133口,"57,200円",736口,"8,100円",311口,"9,800円","70,672,600円"
第3760回,2013/11/13,910,86口,"81,300円",475口,"13,500円",213口,"47,400円",932口,"6,700円",357口,"8,100円","72,821,200円"
第3761回,2013/11/14,014,76口,"83,200円",443口,"13,800円",161口,"48,500円",975口,"6,900円",679口,"8,300円","72,707,400円"
第3762回,2013/11/15,638,155口,"64,900円",457口,"10,800円",280口,"37,800円",894口,"5,400円",554口,"6,400円","75,746,200円"
第3763回,2013/11/18,439,95口,"88,200円",551口,"14,700円",236口,"51,400円","1,099口","7,300円",508口,"8,800円","91,610,400円"
第3764回,2013/11/19,484,57口,"103,900円",265口,"34,600円",125口,"69,200円",271口,"17,300円",293口,"10,300円","70,004,600円"
第3765回,2013/11/20,721,130口,"66,600円",501口,"11,100円",267口,"38,800円","1,105口","5,500円",334口,"6,600円","73,292,000円"
第3766回,2013/11/21,922,92口,"77,000円",234口,"25,600円",167口,"51,300円",338口,"12,800円",783口,"7,700円","71,201,400円"
第3767回,2013/11/22,983,44口,"99,900円",552口,"16,600円",120口,"58,200円","1,123口","8,300円",344口,"9,900円","74,216,400円"
第3768回,2013/11/25,081,74口,"79,800円",619口,"13,300円",139口,"46,500円","1,208口","6,600円","1,446口","7,900円","89,317,200円"
第3769回,2013/11/26,975,35口,"107,700円",457口,"17,900円",111口,"62,800円",952口,"8,900円",458口,"10,700円","72,111,600円"
第3770回,2013/11/27,724,132口,"57,400円",652口,"9,500円",329口,"33,400円","1,299口","4,700円",378口,"5,700円","73,841,200円"
第3771回,2013/11/28,244,89口,"91,000円",218口,"30,300円",129口,"60,600円",316口,"15,100円",678口,"9,100円","74,486,400円"
第3772回,2013/11/29,842,68口,"86,900円",610口,"14,400円",146口,"50,600円","1,174口","7,200円",438口,"8,600円","76,615,600円"
