第1276回,2004/02/04,869,178口,"120,000円",663口,"20,000円",283口,"70,000円","1,292口","10,000円",558口,"12,000円","164,681,000円"
第1277回,2004/02/06,777,"1,097口","62,600円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,"1,285口","6,200円","170,639,000円"
第1278回,2004/02/09,465,194口,"111,900円",949口,"18,600円",282口,"65,200円","1,638口","9,300円",608口,"11,100円","177,677,800円"
第1279回,2004/02/11,583,239口,"62,700円","1,638口","10,400円",484口,"36,500円","3,127口","5,200円",617口,"6,200円","155,725,000円"
第1280回,2004/02/13,822,275口,"81,000円",555口,"27,000円",410口,"54,000円",806口,"13,500円","1,120口","8,100円","176,429,600円"
第1281回,2004/02/16,040,162口,"151,300円",287口,"50,400円",187口,"100,800円",508口,"25,200円",715口,"15,100円","181,141,600円"
第1282回,2004/02/18,204,310口,"71,600円","1,107口","11,900円",469口,"41,700円","2,076口","5,900円",671口,"7,100円","160,525,000円"
第1283回,2004/02/20,513,353口,"56,400円","1,685口","9,400円",620口,"32,900円","2,927口","4,700円","1,165口","5,600円","170,146,400円"
第1284回,2004/02/23,990,222口,"113,700円",385口,"37,900円",268口,"75,800円",568口,"18,900円",635口,"11,300円","173,717,800円"
第1285回,2004/02/25,119,435口,"58,200円",567口,"19,400円",605口,"38,800円",665口,"9,700円","1,033口","5,800円","160,636,200円"
第1286回,2004/02/27,051,167口,"105,400円",845口,"17,500円",252口,"61,400円","1,917口","8,700円",958口,"10,500円","166,465,600円"
