第1968回,2006/12/04,407,135口,"96,700円",740口,"16,100円",316口,"56,400円","1,248口","8,000円",544口,"9,600円","129,201,200円"
第1969回,2006/12/05,675,85口,"98,100円",526口,"16,300円",211口,"57,200円",969口,"8,100円",653口,"9,800円","96,397,600円"
第1970回,2006/12/06,455,101口,"103,400円",265口,"34,400円",164口,"68,900円",344口,"17,200円",745口,"10,300円","98,943,600円"
第1971回,2006/12/07,198,149口,"64,900円",769口,"10,800円",340口,"37,800円","1,639口","5,400円",579口,"6,400円","96,749,200円"
第1972回,2006/12/08,058,80口,"110,300円",537口,"18,300円",195口,"64,300円","1,175口","9,100円",529口,"11,000円","106,438,000円"
第1973回,2006/12/11,719,201口,"87,100円",754口,"14,500円",326口,"50,800円","1,288口","7,200円",554口,"8,700円","131,548,600円"
第1974回,2006/12/12,692,167口,"63,400円",841口,"10,500円",306口,"36,900円","1,672口","5,200円",646口,"6,300円","97,260,200円"
第1975回,2006/12/13,049,69口,"110,100円",536口,"18,300円",177口,"64,200円","1,162口","9,100円",363口,"11,000円","96,621,600円"
第1976回,2006/12/14,555,732口,"55,500円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,634口,"5,500円","98,198,200円"
第1977回,2006/12/15,536,99口,"98,200円",720口,"16,300円",184口,"57,200円","1,297口","8,100円",614口,"9,800円","108,301,200円"
第1978回,2006/12/18,649,149口,"90,500円",892口,"15,000円",311口,"52,700円","1,729口","7,500円",406口,"9,000円","133,607,200円"
第1979回,2006/12/19,808,158口,"99,800円",235口,"33,200円",216口,"66,500円",264口,"16,600円",358口,"9,900円","102,056,800円"
第1980回,2006/12/20,652,76口,"116,900円",613口,"19,400円",154口,"68,100円","1,132口","9,700円",425口,"11,600円","105,232,400円"
第1981回,2006/12/21,778,126口,"105,400円",230口,"35,100円",188口,"70,200円",291口,"17,500円",576口,"10,500円","101,696,600円"
第1982回,2006/12/22,833,132口,"102,400円",268口,"34,100円",146口,"68,200円",404口,"17,000円",835口,"10,200円","106,930,800円"
第1983回,2006/12/25,218,200口,"76,700円",987口,"12,700円",373口,"44,700円","1,626口","6,300円",732口,"7,600円","134,874,000円"
第1984回,2006/12/26,258,143口,"69,000円",707口,"11,500円",358口,"40,200円","1,253口","5,700円",519口,"6,900円","96,085,600円"
第1985回,2006/12/27,824,163口,"75,700円",654口,"12,600円",313口,"44,100円","1,201口","6,300円",748口,"7,500円","105,943,600円"
第1986回,2006/12/28,129,194口,"73,100円",614口,"12,100円",366口,"42,600円","1,255口","6,000円",562口,"7,300円","108,976,000円"
第1987回,2006/12/29,061,62口,"123,600円",576口,"20,600円",170口,"72,100円","1,178口","10,300円",601口,"12,300円","114,165,400円"
