第1599回,2005/07/01,332,113口,"101,300円",252口,"33,700円",217口,"67,500円",400口,"16,800円",766口,"10,100円","109,261,000円"
第1600回,2005/07/04,146,211口,"75,300円",897口,"12,500円",310口,"43,900円","1,542口","6,200円","1,165口","7,500円","131,620,600円"
第1601回,2005/07/05,899,97口,"108,600円",223口,"36,200円",197口,"72,400円",312口,"18,100円",647口,"10,800円","101,260,400円"
第1602回,2005/07/06,885,73口,"132,900円",213口,"44,300円",157口,"88,600円",326口,"22,100円",430口,"13,200円","102,216,200円"
第1603回,2005/07/07,762,113口,"89,700円",707口,"14,900円",220口,"52,300円","1,454口","7,400円",440口,"8,900円","104,629,000円"
第1604回,2005/07/08,382,136口,"87,600円",722口,"14,600円",269口,"51,100円","1,460口","7,300円",396口,"8,700円","111,900,400円"
第1605回,2005/07/11,964,130口,"103,700円",821口,"17,200円",235口,"60,400円","1,575口","8,600円",640口,"10,300円","138,090,400円"
第1606回,2005/07/12,312,164口,"76,800円",639口,"12,800円",290口,"44,800円","1,171口","6,400円",609口,"7,600円","102,100,000円"
第1607回,2005/07/13,382,146口,"88,100円",613口,"14,600円",256口,"51,300円","1,120口","7,300円",385口,"8,800円","103,727,000円"
第1608回,2005/07/14,318,237口,"62,000円",703口,"10,300円",371口,"36,100円","1,445口","5,100円",566口,"6,200円","103,025,400円"
第1609回,2005/07/15,430,163口,"101,900円",440口,"16,900円",227口,"59,400円",852口,"8,400円",452口,"10,100円","109,865,000円"
第1610回,2005/07/18,922,141口,"100,700円",286口,"33,500円",241口,"67,100円",371口,"16,700円",687口,"10,000円","118,064,600円"
第1611回,2005/07/19,441,119口,"105,000円",269口,"35,000円",157口,"70,000円",330口,"17,500円",453口,"10,500円","96,592,200円"
第1612回,2005/07/20,261,108口,"87,600円",653口,"14,600円",153口,"51,100円","1,491口","7,300円",818口,"8,700円","99,806,800円"
第1613回,2005/07/21,465,95口,"105,700円",545口,"17,600円",179口,"61,600円","1,107口","8,800円",381口,"10,500円","98,845,000円"
第1614回,2005/07/22,861,76口,"116,700円",530口,"19,400円",172口,"68,000円","1,296口","9,700円",373口,"11,600円","106,403,000円"
第1615回,2005/07/25,448,121口,"144,400円",204口,"48,100円",202口,"96,200円",266口,"24,000円",454口,"14,400円","132,744,200円"
第1616回,2005/07/26,347,126口,"79,300円",620口,"13,200円",260口,"46,200円","1,309口","6,600円",372口,"7,900円","93,033,200円"
第1617回,2005/07/27,726,285口,"54,100円",735口,"9,000円",473口,"31,500円","1,253口","4,500円",586口,"5,400円","101,825,800円"
第1618回,2005/07/28,720,151口,"88,100円",558口,"14,600円",261口,"51,300円",948口,"7,300円",310口,"8,800円","99,209,400円"
第1619回,2005/07/29,319,149口,"77,100円",624口,"12,800円",372口,"44,900円","1,343口","6,400円",459口,"7,700円","107,606,600円"
