第3342回,2012/04/02,860,94口,"113,800円",514口,"18,900円",222口,"66,300円",928口,"9,400円",375口,"11,300円","107,226,600円"
第3343回,2012/04/03,766,61口,"108,300円",222口,"36,100円",95口,"72,200円",252口,"18,000円",638口,"10,800円","73,225,400円"
第3344回,2012/04/04,575,74口,"106,600円",221口,"35,500円",124口,"71,000円",273口,"17,700円",768口,"10,600円","83,549,600円"
第3345回,2012/04/05,895,26口,"147,500円",406口,"24,500円",110口,"86,000円",903口,"12,200円",349口,"14,700円","87,889,200円"
第3346回,2012/04/06,952,127口,"89,800円",507口,"14,900円",178口,"52,300円","1,200口","7,400円",400口,"8,900円","90,923,000円"
第3347回,2012/04/09,790,62口,"132,200円",472口,"22,000円",172口,"77,100円",870口,"11,000円",474口,"13,200円","106,049,600円"
第3348回,2012/04/10,284,52口,"107,500円",435口,"17,900円",129口,"62,700円","1,028口","8,900円",677口,"10,700円","84,419,000円"
第3349回,2012/04/11,175,86口,"72,500円",639口,"12,000円",288口,"42,200円","1,258口","6,000円",385口,"7,200円","81,223,800円"
第3350回,2012/04/12,916,160口,"67,400円",557口,"11,200円",313口,"39,300円","1,184口","5,600円",486口,"6,700円","87,338,600円"
第3351回,2012/04/13,098,100口,"91,600円",562口,"15,200円",216口,"53,400円","1,295口","7,600円",516口,"9,100円","97,551,800円"
第3352回,2012/04/16,789,120口,"80,600円",771口,"13,400円",367口,"47,000円","1,352口","6,700円",609口,"8,000円","113,989,800円"
第3353回,2012/04/17,667,103口,"103,400円",243口,"34,400円",160口,"68,900円",242口,"17,200円",454口,"10,300円","86,490,800円"
第3354回,2012/04/18,105,82口,"105,400円",423口,"17,500円",206口,"61,400円",815口,"8,700円",408口,"10,500円","89,360,000円"
第3355回,2012/04/19,278,87口,"92,800円",499口,"15,400円",227口,"54,100円",962口,"7,700円",467口,"9,200円","88,655,200円"
第3356回,2012/04/20,420,391口,"35,900円",890口,"5,900円",824口,"20,900円","1,254口","2,900円",483口,"3,500円","93,649,800円"
第3357回,2012/04/23,451,85口,"102,600円",708口,"17,100円",172口,"59,800円","1,292口","8,500円",549口,"10,200円","106,270,200円"
第3358回,2012/04/24,378,85口,"93,800円",425口,"15,600円",222口,"54,700円",925口,"7,800円",378口,"9,300円","83,427,800円"
第3359回,2012/04/25,994,75口,"114,800円",260口,"38,200円",160口,"76,500円",254口,"19,100円",356口,"11,400円","88,341,000円"
第3360回,2012/04/26,322,164口,"71,300円",296口,"23,700円",200口,"47,500円",469口,"11,800円",724口,"7,100円","86,671,800円"
第3361回,2012/04/27,564,83口,"99,300円",527口,"16,500円",187口,"57,900円","1,105口","8,200円",480口,"9,900円","92,725,200円"
第3362回,2012/04/30,448,129口,"91,200円",340口,"30,400円",222口,"60,800円",256口,"15,200円",582口,"9,100円","99,550,600円"
