第1362回,2004/08/02,286,122口,"98,900円",996口,"16,400円",258口,"57,600円","1,767口","8,200円",614口,"9,800円","142,296,000円"
第1363回,2004/08/03,844,109口,"113,700円",197口,"37,900円",132口,"75,800円",376口,"18,900円",821口,"11,300円","102,947,400円"
第1364回,2004/08/04,843,106口,"105,400円",575口,"17,500円",195口,"61,400円","1,201口","8,700円",370口,"10,500円","106,078,000円"
第1365回,2004/08/05,970,94口,"106,600円",456口,"17,700円",234口,"62,100円","1,056口","8,800円",364口,"10,600円","102,090,400円"
第1366回,2004/08/06,112,210口,"72,200円",373口,"24,000円",320口,"48,100円",555口,"12,000円",640口,"7,200円","113,029,600円"
第1367回,2004/08/09,451,246口,"69,100円",799口,"11,500円",398口,"40,300円","1,607口","5,700円","1,257口","6,900円","133,869,600円"
第1368回,2004/08/10,480,78口,"114,300円",434口,"19,000円",190口,"66,600円","1,020口","9,500円",330口,"11,400円","96,391,400円"
第1369回,2004/08/11,955,146口,"108,300円",226口,"36,100円",140口,"72,200円",342口,"18,000円",611口,"10,800円","104,246,000円"
第1370回,2004/08/12,497,97口,"93,100円",494口,"15,500円",232口,"54,300円","1,290口","7,700円",543口,"9,300円","98,648,000円"
第1371回,2004/08/13,822,142口,"92,900円",271口,"30,900円",260口,"61,900円",427口,"15,400円",570口,"9,200円","110,254,200円"
第1372回,2004/08/16,383,155口,"100,900円",414口,"33,600円",240口,"67,200円",736口,"16,800円",473口,"10,000円","139,759,200円"
第1373回,2004/08/17,611,159口,"87,300円",284口,"29,100円",207口,"58,200円",496口,"14,500円",484口,"8,700円","101,489,200円"
第1374回,2004/08/18,005,94口,"116,400円",237口,"38,800円",150口,"77,600円",406口,"19,400円",680口,"11,600円","105,736,200円"
第1375回,2004/08/19,281,74口,"99,200円",693口,"16,500円",169口,"57,800円","1,617口","8,200円",301口,"9,900円","99,907,800円"
第1376回,2004/08/20,114,272口,"66,900円",331口,"22,300円",412口,"44,600円",428口,"11,100円",445口,"6,600円","114,941,800円"
第1377回,2004/08/23,066,153口,"124,900円",283口,"41,600円",168口,"83,200円",474口,"20,800円",666口,"12,400円","140,150,200円"
第1378回,2004/08/24,200,111口,"128,200円",170口,"42,700円",122口,"85,400円",217口,"21,300円",676口,"12,800円","100,500,400円"
第1379回,2004/08/25,717,165口,"86,700円",338口,"28,900円",239口,"57,800円",494口,"14,400円",556口,"8,600円","110,870,600円"
第1380回,2004/08/26,983,117口,"99,000円",562口,"16,500円",214口,"57,700円","1,345口","8,200円",413口,"9,900円","107,590,400円"
第1381回,2004/08/27,558,205口,"77,100円",282口,"25,700円",343口,"51,400円",398口,"12,800円",882口,"7,700円","116,958,400円"
第1382回,2004/08/30,601,127口,"103,900円",731口,"17,300円",240口,"60,600円","1,472口","8,600円",694口,"10,300円","134,216,200円"
第1383回,2004/08/31,512,189口,"69,800円",668口,"11,600円",349口,"40,700円","1,316口","5,800円",430口,"6,900円","101,935,000円"
