第3643回,2013/06/03,723,155口,"68,200円",732口,"11,300円",350口,"39,700円","1,287口","5,600円",532口,"6,800円","97,378,200円"
第3644回,2013/06/04,611,86口,"91,500円",218口,"30,500円",172口,"61,000円",256口,"15,200円",576口,"9,100円","76,042,400円"
第3645回,2013/06/05,143,62口,"101,600円",522口,"16,900円",134口,"59,200円",924口,"8,400円",381口,"10,100円","77,328,000円"
第3646回,2013/06/06,292,34口,"132,200円",205口,"44,000円",110口,"88,100円",338口,"22,000円",322口,"13,200円","77,651,600円"
第3647回,2013/06/07,004,93口,"100,400円",286口,"33,400円",132口,"66,900円",299口,"16,700円",334口,"10,000円","80,233,400円"
第3648回,2013/06/10,497,80口,"107,300円",645口,"17,800円",170口,"62,500円","1,060口","8,900円",266口,"10,700円","95,789,600円"
第3649回,2013/06/11,137,65口,"86,000円",558口,"14,300円",152口,"50,100円","1,208口","7,100円",340口,"8,600円","72,909,400円"
第3650回,2013/06/12,378,73口,"85,000円",374口,"14,100円",241口,"49,500円",750口,"7,000円",571口,"8,500円","74,780,600円"
第3651回,2013/06/13,165,69口,"102,800円",438口,"17,100円",128口,"59,900円",853口,"8,500円",325口,"10,200円","73,175,200円"
第3652回,2013/06/14,477,73口,"112,200円",246口,"37,400円",120口,"74,800円",271口,"18,700円",607口,"11,200円","85,038,400円"
第3653回,2013/06/17,883,119口,"93,000円",293口,"31,000円",216口,"62,000円",360口,"15,500円",648口,"9,300円","100,436,000円"
第3654回,2013/06/18,481,51口,"94,000円",550口,"15,600円",169口,"54,800円","1,147口","7,800円",307口,"9,400円","76,800,000円"
第3655回,2013/06/19,238,82口,"83,800円",458口,"13,900円",215口,"48,800円",906口,"6,900円",472口,"8,300円","75,701,000円"
第3656回,2013/06/20,031,62口,"115,000円",396口,"19,100円",105口,"67,000円",934口,"9,500円",312口,"11,500円","76,266,600円"
第3657回,2013/06/21,527,121口,"68,200円",508口,"11,300円",302口,"39,700円","1,057口","5,600円",548口,"6,800円","79,532,000円"
第3658回,2013/06/24,068,79口,"118,500円",448口,"19,700円",163口,"69,100円",801口,"9,800円",519口,"11,800円","96,800,600円"
第3659回,2013/06/25,032,34口,"142,500円",375口,"23,700円",88口,"83,100円",805口,"11,800円",337口,"14,200円","78,733,000円"
第3660回,2013/06/26,314,127口,"59,200円",606口,"9,800円",344口,"34,500円","1,053口","4,900円",693口,"5,900円","77,129,800円"
第3661回,2013/06/27,725,158口,"67,800円",551口,"11,300円",287口,"39,500円",929口,"5,600円",630口,"6,700円","84,059,000円"
第3662回,2013/06/28,848,85口,"100,800円",322口,"33,600円",126口,"67,200円",337口,"16,800円",542口,"10,000円","86,640,000円"
