2010/10/04,496,67口,"122,400円",553口,"20,400円",177口,"71,400円",996口,"10,200円",577口,"12,200円","109,731,600円"
2010/10/05,196,88口,"76,800円",718口,"12,800円",248口,"44,800円","1,499口","6,400円",361口,"7,600円","87,644,800円"
2010/10/06,296,134口,"73,700円",557口,"12,200円",289口,"42,900円","1,012口","6,100円",531口,"7,300円","87,361,200円"
2010/10/07,581,93口,"96,900円",545口,"16,100円",204口,"56,500円","1,060口","8,000円",349口,"9,600円","91,768,000円"
2010/10/08,936,82口,"68,400円",980口,"11,400円",208口,"39,900円","2,433口","5,700円",482口,"6,800円","93,899,400円"
2010/10/11,870,126口,"98,300円",477口,"16,300円",197口,"57,300円",929口,"8,100円",645口,"9,800円","101,086,200円"
2010/10/12,915,97口,"83,200円",491口,"13,800円",239口,"48,500円",889口,"6,900円",406口,"8,300円","80,129,800円"
2010/10/13,851,59口,"97,800円",523口,"16,300円",154口,"57,000円","1,255口","8,100円",427口,"9,700円","83,315,200円"
2010/10/14,722,150口,"84,200円",268口,"28,000円",159口,"56,100円",398口,"14,000円",519口,"8,400円","86,797,800円"
2010/10/15,368,132口,"66,500円",747口,"11,000円",392口,"38,700円","1,514口","5,500円",502口,"6,600円","97,841,400円"
2010/10/18,680,73口,"138,100円",465口,"23,000円",176口,"80,500円",868口,"11,500円",431口,"13,800円","113,178,000円"
2010/10/19,435,89口,"99,600円",433口,"16,600円",200口,"58,100円",822口,"8,300円",478口,"9,900円","87,253,800円"
2010/10/20,611,84口,"109,400円",247口,"36,400円",137口,"72,900円",343口,"18,200円",395口,"10,900円","86,186,400円"
2010/10/21,704,93口,"99,300円",366口,"16,500円",215口,"57,900円",923口,"8,200円",392口,"9,900円","87,297,800円"
2010/10/22,932,60口,"96,300円",579口,"16,000円",174口,"56,100円","1,303口","8,000円",640口,"9,600円","92,208,400円"
2010/10/25,228,158口,"86,200円",318口,"28,700円",271口,"57,400円",349口,"14,300円",704口,"8,600円","109,891,000円"
2010/10/26,207,88口,"106,700円",400口,"17,700円",196口,"62,200円",755口,"8,800円",292口,"10,600円","85,647,600円"
2010/10/27,227,233口,"55,400円",306口,"18,400円",342口,"36,900円",372口,"9,200円",771口,"5,500円","86,555,400円"
2010/10/28,666,547口,"63,300円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,516口,"6,300円","84,258,800円"
2010/10/29,254,72口,"106,200円",419口,"17,700円",180口,"61,900円","1,040口","8,800円",631口,"10,600円","93,616,400円"
