第0645回,2000/01/05,584,202口,"112,800円",820口,"18,800円",290口,"65,800円","1,636口","9,400円",620口,"11,200円","177,167,400円"
第0646回,2000/01/07,732,222口,"84,700円","1,085口","14,100円",332口,"49,400円","2,250口","7,000円",830口,"8,400円","163,290,400円"
第0647回,2000/01/10,175,229口,"91,500円",958口,"15,200円",303口,"53,300円","1,543口","7,600円",604口,"9,100円","153,544,800円"
第0648回,2000/01/12,044,117口,"163,700円",204口,"54,500円",157口,"109,100円",409口,"27,200円",564口,"16,300円","150,764,200円"
第0649回,2000/01/14,282,242口,"101,500円",402口,"33,800円",233口,"67,600円",702口,"16,900円",949口,"10,100円","167,748,200円"
第0650回,2000/01/17,969,369口,"74,300円",444口,"24,700円",491口,"49,500円",596口,"12,300円","1,091口","7,400円","173,893,600円"
第0651回,2000/01/19,345,282口,"81,300円",978口,"13,500円",427口,"47,400円","1,331口","6,700円",675口,"8,100円","157,712,400円"
第0652回,2000/01/21,258,440口,"51,600円","1,517口","8,600円",754口,"30,100円","2,622口","4,300円",786口,"5,100円","164,012,000円"
第0653回,2000/01/24,037,227口,"99,600円",885口,"16,600円",295口,"58,100円","1,636口","8,300円",873口,"9,900円","170,512,800円"
第0654回,2000/01/26,507,189口,"102,800円",775口,"17,100円",320口,"59,900円","1,657口","8,500円",517口,"10,200円","158,723,600円"
第0655回,2000/01/28,798,249口,"86,300円",815口,"14,300円",369口,"50,300円","1,623口","7,100円","1,299口","8,600円","166,058,200円"
第0656回,2000/01/31,028,162口,"111,700円",900口,"18,600円",269口,"65,100円","1,771口","9,300円",981口,"11,100円","177,471,800円"
