2008/09/02,200,75口,"104,300円",256口,"34,700円",160口,"69,500円",401口,"17,300円",641口,"10,400円","92,293,200円"
2008/09/03,425,163口,"87,400円",466口,"14,500円",243口,"50,900円",825口,"7,200円",431口,"8,700円","96,059,200円"
2008/09/04,532,94口,"99,400円",629口,"16,500円",140口,"57,900円","1,173口","8,200円",564口,"9,900円","96,060,400円"
2008/09/05,801,99口,"101,000円",516口,"16,800円",224口,"58,900円","1,016口","8,400円",550口,"10,100円","102,280,800円"
2008/09/08,148,138口,"97,700円",691口,"16,200円",244口,"56,900円","1,185口","8,100円",653口,"9,700円","121,502,200円"
2008/09/09,417,230口,"54,400円",772口,"9,000円",441口,"31,700円","1,390口","4,500円",547口,"5,400円","95,233,200円"
2008/09/10,953,96口,"107,300円",539口,"17,800円",151口,"62,500円","1,106口","8,900円",390口,"10,700円","96,627,400円"
2008/09/11,718,122口,"79,500円",554口,"13,200円",317口,"46,300円","1,103口","6,600円",582口,"7,900円","97,089,000円"
2008/09/12,621,138口,"74,900円",781口,"12,400円",299口,"43,600円","1,511口","6,200円",500口,"7,400円","102,959,800円"
2008/09/15,472,162口,"67,200円","1,076口","11,200円",292口,"39,200円","1,684口","5,600円",739口,"6,700円","108,434,800円"
2008/09/16,232,82口,"109,800円",277口,"36,600円",126口,"73,200円",401口,"18,300円",351口,"10,900円","87,906,200円"
2008/09/17,748,106口,"95,300円",512口,"15,800円",207口,"55,500円","1,115口","7,900円",340口,"9,500円","93,045,200円"
2008/09/18,432,115口,"83,600円",608口,"13,900円",218口,"48,700円","1,364口","6,900円",382口,"8,300円","92,055,800円"
2008/09/19,314,229口,"66,900円",593口,"11,100円",326口,"39,000円","1,103口","5,500円",505口,"6,600円","98,214,200円"
2008/09/22,675,133口,"99,700円",698口,"16,600円",218口,"58,100円","1,207口","8,300円",586口,"9,900円","118,770,000円"
2008/09/23,223,124口,"82,300円",243口,"27,400円",182口,"54,800円",310口,"13,700円",797口,"8,200円","83,726,200円"
2008/09/24,440,98口,"112,700円",223口,"37,500円",183口,"75,100円",262口,"18,700円",296口,"11,200円","92,131,000円"
2008/09/25,544,105口,"110,000円",231口,"36,600円",118口,"73,300円",304口,"18,300円",816口,"11,000円","96,107,800円"
2008/09/26,972,77口,"88,900円",736口,"14,800円",201口,"51,800円","1,660口","7,400円",535口,"8,800円","100,532,800円"
2008/09/29,321,223口,"62,600円","1,114口","10,400円",369口,"36,500円","1,808口","5,200円",600口,"6,200円","116,131,800円"
2008/09/30,817,136口,"83,000円",474口,"13,800円",245口,"48,400円",966口,"6,900円",528口,"8,300円","90,654,000円"
