第1160回,2003/05/05,831,270口,"70,900円","1,185口","11,800円",522口,"41,300円","1,991口","5,900円",552口,"7,000円","156,494,200円"
第1161回,2003/05/07,577,158口,"141,100円",248口,"47,000円",212口,"94,000円",419口,"23,500円",475口,"14,100円","156,622,400円"
第1162回,2003/05/09,366,183口,"112,000円",404口,"37,300円",258口,"74,600円",651口,"18,600円",784口,"11,200円","168,530,400円"
第1163回,2003/05/12,990,240口,"121,200円",350口,"40,400円",279口,"80,800円",488口,"20,200円",520口,"12,100円","182,170,200円"
第1164回,2003/05/14,835,212口,"72,200円","1,343口","12,000円",461口,"42,100円","2,566口","6,000円",843口,"7,200円","160,952,200円"
第1165回,2003/05/16,644,197口,"118,800円",316口,"39,600円",253口,"79,200円",552口,"19,800円",712口,"11,800円","167,501,000円"
第1166回,2003/05/19,254,281口,"78,100円","1,225口","13,000円",423口,"45,500円","2,309口","6,500円",791口,"7,800円","174,251,000円"
第1167回,2003/05/21,183,205口,"80,300円","1,165口","13,300円",365口,"46,800円","2,413口","6,600円",687口,"8,000円","157,465,000円"
第1168回,2003/05/23,280,153口,"118,300円",821口,"19,700円",268口,"69,000円","1,748口","9,800円",433口,"11,800円","167,053,600円"
第1169回,2003/05/26,400,243口,"120,500円",272口,"40,100円",241口,"80,300円",394口,"20,000円","1,099口","12,000円","179,520,200円"
第1170回,2003/05/28,617,252口,"82,600円",791口,"13,700円",459口,"48,100円","1,689口","6,800円",795口,"8,200円","160,174,600円"
第1171回,2003/05/30,581,156口,"92,600円","1,195口","15,400円",342口,"54,000円","2,292口","7,700円",485口,"9,200円","163,493,400円"
