2013/01/07,778,165口,"83,200円",329口,"27,700円",220口,"55,400円",332口,"13,800円","1,124口","8,300円","108,967,200円"
2013/01/08,877,111口,"79,200円",327口,"26,400円",178口,"52,800円",439口,"13,200円",588口,"7,900円","82,920,800円"
2013/01/09,239,65口,"98,200円",466口,"16,300円",183口,"57,200円","1,104口","8,100円",470口,"9,800円","84,820,600円"
2013/01/10,240,75口,"88,800円",562口,"14,800円",214口,"51,800円","1,241口","7,400円",385口,"8,800円","85,982,800円"
2013/01/11,044,98口,"91,300円",312口,"30,400円",165口,"60,800円",449口,"15,200円",555口,"9,100円","89,744,600円"
2013/01/14,238,99口,"83,100円",601口,"13,800円",236口,"48,400円","1,135口","6,900円",516口,"8,300円","89,236,800円"
2013/01/15,447,88口,"108,600円",182口,"36,200円",135口,"72,400円",180口,"18,100円",504口,"10,800円","77,001,800円"
2013/01/16,663,88口,"106,700円",279口,"35,500円",123口,"71,100円",231口,"17,700円",427口,"10,600円","81,621,600円"
2013/01/17,433,76口,"97,900円",245口,"32,600円",147口,"65,200円",333口,"16,300円",727口,"9,700円","83,562,000円"
2013/01/18,228,146口,"62,100円",364口,"20,700円",360口,"41,400円",392口,"10,300円",592口,"6,200円","87,262,200円"
2013/01/21,871,81口,"106,400円",663口,"17,700円",161口,"62,000円","1,313口","8,800円",468口,"10,600円","104,488,800円"
2013/01/22,068,50口,"131,900円",330口,"21,900円",98口,"76,900円",718口,"10,900円",426口,"13,100円","77,558,800円"
2013/01/23,352,130口,"76,800円",562口,"12,800円",180口,"44,800円","1,114口","6,400円",649口,"7,600円","83,095,600円"
2013/01/24,794,60口,"85,800円",528口,"14,300円",247口,"50,000円","1,091口","7,100円",446口,"8,500円","81,588,200円"
2013/01/25,272,85口,"91,900円",379口,"30,600円",139口,"61,200円",562口,"15,300円",343口,"9,100円","88,243,600円"
2013/01/28,481,58口,"101,300円",747口,"16,800円",204口,"59,000円","1,341口","8,400円",475口,"10,100円","103,750,800円"
2013/01/29,533,54口,"114,500円",227口,"38,100円",126口,"76,300円",348口,"19,000円",491口,"11,400円","81,678,400円"
2013/01/30,015,70口,"94,700円",485口,"15,700円",147口,"55,200円",992口,"7,800円",765口,"9,400円","83,336,000円"
2013/01/31,158,108口,"69,600円",617口,"11,600円",299口,"40,600円","1,175口","5,800円",647口,"6,900円","84,748,200円"
