第2482回,2008/12/02,415,139口,"78,400円",449口,"13,000円",289口,"45,700円",963口,"6,500円",527口,"7,800円","89,816,400円"
第2483回,2008/12/03,707,102口,"107,500円",247口,"35,800円",187口,"71,600円",259口,"17,900円",310口,"10,700円","91,598,400円"
第2484回,2008/12/04,082,64口,"115,300円",489口,"19,200円",149口,"67,200円","1,062口","9,600円",394口,"11,500円","92,362,400円"
第2485回,2008/12/05,588,127口,"97,300円",229口,"32,400円",158口,"64,800円",280口,"16,200円",711口,"9,700円","92,236,200円"
第2486回,2008/12/08,341,161口,"91,400円",650口,"15,200円",241口,"53,300円","1,224口","7,600円",554口,"9,100円","115,290,800円"
第2487回,2008/12/09,260,75口,"103,100円",471口,"17,100円",183口,"60,100円",941口,"8,500円",355口,"10,300円","85,757,800円"
第2488回,2008/12/10,927,127口,"73,500円",680口,"12,200円",289口,"42,800円","1,310口","6,100円",548口,"7,300円","93,605,000円"
第2489回,2008/12/11,075,67口,"118,500円",429口,"19,700円",153口,"69,100円",963口,"9,800円",551口,"11,800円","95,630,000円"
第2490回,2008/12/12,308,136口,"83,400円",537口,"13,900円",296口,"48,600円","1,145口","6,900円",503口,"8,300円","100,907,200円"
第2491回,2008/12/15,420,192口,"79,200円",733口,"13,200円",385口,"46,200円","1,357口","6,600円",595口,"7,900円","125,285,800円"
第2492回,2008/12/16,155,79口,"116,600円",241口,"38,800円",120口,"77,700円",424口,"19,400円",750口,"11,600円","99,842,400円"
第2493回,2008/12/17,640,101口,"116,200円",399口,"19,300円",165口,"67,700円",796口,"9,600円",322口,"11,600円","93,617,600円"
第2494回,2008/12/18,669,118口,"98,100円",273口,"32,700円",193口,"65,400円",366口,"16,300円",548口,"9,800円","98,887,000円"
第2495回,2008/12/19,012,128口,"85,300円",690口,"14,200円",269口,"49,700円","1,189口","7,100円",591口,"8,500円","105,875,800円"
第2496回,2008/12/22,514,183口,"87,200円",716口,"14,500円",289口,"50,800円","1,206口","7,200円",483口,"8,700円","120,156,400円"
第2497回,2008/12/23,630,106口,"77,200円",578口,"12,800円",265口,"45,000円","1,240口","6,400円",460口,"7,700円","86,863,600円"
第2498回,2008/12/24,300,159口,"82,700円",275口,"27,500円",175口,"55,100円",252口,"13,700円","1,119口","8,200円","95,904,800円"
第2499回,2008/12/25,817,123口,"71,400円",760口,"11,900円",322口,"41,600円","1,469口","5,900円",606口,"7,100円","98,455,800円"
第2500回,2008/12/26,885,114口,"105,800円",285口,"35,200円",202口,"70,500円",315口,"17,600円",443口,"10,500円","103,581,000円"
第2501回,2008/12/29,610,221口,"66,000円",799口,"11,000円",525口,"38,500円","1,555口","5,500円",568口,"6,600円","124,314,000円"
第2502回,2008/12/30,654,76口,"119,400円",513口,"19,900円",143口,"69,600円","1,031口","9,900円",335口,"11,900円","96,691,800円"
