2003/04/04,428,322口,"69,000円","1,139口","11,500円",587口,"40,200円","1,884口","5,700円",697口,"6,900円","165,790,000円"
2003/04/07,016,184口,"107,000円",906口,"17,800円",313口,"62,400円","1,852口","8,900円",726口,"10,700円","177,133,400円"
2003/04/09,511,246口,"91,200円",386口,"30,400円",317口,"60,800円",746口,"15,200円",617口,"9,100円","156,494,800円"
2003/04/11,831,255口,"76,200円","1,206口","12,700円",454口,"44,400円","2,198口","6,300円",923口,"7,600円","168,783,400円"
2003/04/14,714,416口,"54,200円","1,659口","9,000円",626口,"31,600円","2,802口","4,500円","1,736口","5,400円","176,653,000円"
2003/04/16,177,164口,"116,200円",361口,"38,700円",245口,"77,400円",652口,"19,300円",704口,"11,600円","161,873,800円"
2003/04/18,687,171口,"108,500円",854口,"18,000円",278口,"63,200円","1,821口","9,000円",628口,"10,800円","166,398,800円"
2003/04/21,142,185口,"72,200円","1,968口","12,000円",327口,"42,100円","3,791口","6,000円",590口,"7,200円","173,230,200円"
2003/04/23,309,262口,"71,000円","1,057口","11,800円",522口,"41,400円","2,336口","5,900円",631口,"7,100円","157,901,600円"
2003/04/25,198,194口,"83,400円","1,121口","13,900円",399口,"48,600円","2,577口","6,900円",590口,"8,300円","164,508,200円"
2003/04/28,041,220口,"101,700円","1,061口","16,900円",301口,"59,300円","2,021口","8,400円",497口,"10,100円","178,738,400円"
2003/04/30,971,126口,"120,000円",793口,"20,000円",226口,"70,000円","1,881口","10,000円",438口,"12,000円","157,511,600円"
