第1512回,2005/03/02,887,126口,"126,200円",185口,"42,000円",186口,"84,100円",273口,"21,000円",374口,"12,600円","110,675,400円"
第1513回,2005/03/03,970,85口,"129,100円",438口,"21,500円",172口,"75,300円","1,000口","10,700円",491口,"12,900円","112,129,400円"
第1514回,2005/03/04,707,138口,"108,700円",227口,"36,200円",207口,"72,400円",381口,"18,100円",421口,"10,800円","110,477,000円"
第1515回,2005/03/07,412,284口,"70,600円","1,138口","11,700円",451口,"41,100円","1,915口","5,800円",590口,"7,000円","150,034,000円"
第1516回,2005/03/08,603,151口,"87,500円",625口,"14,500円",245口,"51,000円","1,215口","7,200円",567口,"8,700円","108,170,400円"
第1517回,2005/03/09,578,136口,"91,000円",562口,"15,100円",301口,"53,000円","1,176口","7,500円",434口,"9,100円","110,638,600円"
第1518回,2005/03/10,266,111口,"107,300円",258口,"35,700円",157口,"71,500円",360口,"17,800円",891口,"10,700円","107,529,200円"
第1519回,2005/03/11,384,173口,"87,400円",582口,"14,500円",281口,"50,900円","1,149口","7,200円",413口,"8,700円","110,917,600円"
第1520回,2005/03/14,680,157口,"116,100円",684口,"19,300円",224口,"67,700円","1,466口","9,600円",323口,"11,600円","143,509,000円"
第1521回,2005/03/15,087,84口,"131,800円",495口,"21,900円",120口,"76,800円","1,102口","10,900円",317口,"13,100円","105,492,600円"
第1522回,2005/03/16,776,206口,"80,100円",280口,"26,700円",285口,"53,400円",455口,"13,300円",573口,"8,000円","110,840,000円"
第1523回,2005/03/17,387,120口,"95,400円",524口,"15,900円",240口,"55,600円","1,110口","7,900円",355口,"9,500円","100,823,600円"
第1524回,2005/03/18,319,303口,"56,000円",780口,"9,300円",531口,"32,600円","1,598口","4,600円",479口,"5,600円","115,030,400円"
第1525回,2005/03/21,729,213口,"78,000円",757口,"13,000円",347口,"45,500円","1,441口","6,500円",555口,"7,800円","124,331,800円"
第1526回,2005/03/22,963,155口,"71,200円",662口,"11,800円",293口,"41,500円","1,534口","5,900円",410口,"7,100円","95,794,400円"
第1527回,2005/03/23,751,89口,"102,400円",589口,"17,000円",148口,"59,700円","1,329口","8,500円",452口,"10,200円","97,729,600円"
第1528回,2005/03/24,948,87口,"105,700円",404口,"17,600円",202口,"61,600円","1,050口","8,800円",637口,"10,500円","99,446,400円"
第1529回,2005/03/25,235,257口,"49,200円","1,288口","8,200円",392口,"28,700円","2,443口","4,100円","1,018口","4,900円","110,135,000円"
第1530回,2005/03/28,686,106口,"143,200円",245口,"47,700円",172口,"95,400円",403口,"23,800円",544口,"14,300円","134,906,200円"
第1531回,2005/03/29,857,127口,"92,400円",607口,"15,400円",202口,"53,900円","1,214口","7,700円",474口,"9,200円","101,579,400円"
第1532回,2005/03/30,786,180口,"70,200円",812口,"11,700円",317口,"40,900円","1,671口","5,800円",361口,"7,000円","105,423,600円"
第1533回,2005/03/31,716,136口,"96,000円",574口,"16,000円",249口,"56,000円",899口,"8,000円",490口,"9,600円","106,912,200円"
