第4525回,2016/11/01,643,63口,"101,800円",435口,"16,900円",149口,"59,300円",918口,"8,400円",408口,"10,100円"
第4526回,2016/11/02,215,108口,"85,700円",478口,"14,200円",201口,"49,900円",920口,"7,100円",389口,"8,500円"
第4527回,2016/11/03,306,120口,"68,400円",425口,"11,400円",302口,"39,900円",836口,"5,700円",419口,"6,800円"
第4528回,2016/11/04,971,52口,"115,700円",476口,"19,200円",132口,"67,400円",907口,"9,600円",348口,"11,500円"
第4529回,2016/11/07,721,174口,"52,600円","1,023口","8,700円",486口,"30,600円","1,713口","4,300円",525口,"5,200円"
第4530回,2016/11/08,994,43口,"137,500円",177口,"45,800円",97口,"91,600円",201口,"22,900円",422口,"13,700円"
第4531回,2016/11/09,687,36口,"119,400円",397口,"19,900円",131口,"69,600円",743口,"9,900円",398口,"11,900円"
第4532回,2016/11/10,526,96口,"84,000円",415口,"14,000円",227口,"49,000円",783口,"7,000円",417口,"8,400円"
第4533回,2016/11/11,623,82口,"77,300円",568口,"12,800円",267口,"45,000円",987口,"6,400円",416口,"7,700円"
第4534回,2016/11/14,244,91口,"93,100円",289口,"31,000円",174口,"62,000円",334口,"15,500円",846口,"9,300円"
第4535回,2016/11/15,697,44口,"119,000円",357口,"19,800円",137口,"69,400円",711口,"9,900円",378口,"11,900円"
第4536回,2016/11/16,396,77口,"72,800円",652口,"12,100円",228口,"42,400円","1,326口","6,000円",490口,"7,200円"
第4537回,2016/11/17,899,49口,"110,000円",227口,"36,600円",124口,"73,300円",240口,"18,300円",640口,"11,000円"
第4538回,2016/11/18,281,72口,"91,900円",513口,"15,300円",150口,"53,600円","1,167口","7,600円",474口,"9,100円"
第4539回,2016/11/21,722,110口,"76,800円",361口,"25,600円",237口,"51,200円",401口,"12,800円",780口,"7,600円"
第4540回,2016/11/22,325,179口,"65,600円",402口,"10,900円",259口,"38,200円",777口,"5,400円",413口,"6,500円"
第4541回,2016/11/23,850,51口,"108,900円",309口,"18,100円",137口,"63,500円",791口,"9,000円",420口,"10,800円"
第4542回,2016/11/24,839,54口,"87,300円",445口,"14,500円",144口,"50,900円","1,160口","7,200円",484口,"8,700円"
第4543回,2016/11/25,609,63口,"103,300円",414口,"17,200円",181口,"60,200円",757口,"8,600円",449口,"10,300円"
第4544回,2016/11/28,090,120口,"80,400円",420口,"26,800円",195口,"53,600円",434口,"13,400円",532口,"8,000円"
第4545回,2016/11/29,217,110口,"55,000円",785口,"9,100円",318口,"32,000円","1,667口","4,500円",427口,"5,500円"
第4546回,2016/11/30,628,91口,"78,200円",492口,"13,000円",263口,"45,600円",899口,"6,500円",543口,"7,800円"
