2004/01/07,669,213口,"99,100円",466口,"33,000円",329口,"66,000円",573口,"16,500円",855口,"9,900円","169,419,200円"
2004/01/09,409,201口,"98,600円",722口,"16,400円",476口,"57,500円","1,478口","8,200円",677口,"9,800円","173,209,800円"
2004/01/12,884,179口,"145,500円",248口,"48,500円",226口,"97,000円",393口,"24,200円",523口,"14,500円","171,429,400円"
2004/01/14,121,350口,"71,900円",578口,"23,900円",424口,"47,900円",812口,"11,900円",588口,"7,100円","163,091,000円"
2004/01/16,445,278口,"84,500円",437口,"28,100円",403口,"56,300円",547口,"14,000円","1,310口","8,400円","171,816,800円"
2004/01/19,136,336口,"75,300円","1,235口","12,500円",435口,"43,900円","2,326口","6,200円",970口,"7,500円","181,919,600円"
2004/01/21,004,150口,"139,900円",296口,"46,600円",232口,"93,200円",421口,"23,300円",574口,"13,900円","165,123,200円"
2004/01/23,320,299口,"84,300円",853口,"14,000円",435口,"49,100円","1,603口","7,000円",592口,"8,400円","166,307,600円"
2004/01/26,068,163口,"129,500円",774口,"21,500円",252口,"75,500円","1,448口","10,700円",919口,"12,900円","187,594,800円"
2004/01/28,337,381口,"66,800円",535口,"22,200円",523口,"44,500円",663口,"11,100円","1,046口","6,600円","166,945,800円"
2004/01/30,281,160口,"91,200円","1,294口","15,200円",342口,"53,200円","2,604口","7,600円",656口,"9,100円","173,985,000円"
