第3083回,2011/04/01,929,124口,"92,100円",231口,"30,700円",227口,"61,400円",294口,"15,300円",583口,"9,200円","94,157,600円"
第3084回,2011/04/04,643,93口,"95,100円",691口,"15,800円",200口,"55,400円","1,370口","7,900円",611口,"9,500円","105,770,400円"
第3085回,2011/04/05,303,90口,"93,400円",258口,"31,100円",198口,"62,200円",395口,"15,500円",345口,"9,300円","84,810,200円"
第3086回,2011/04/06,763,87口,"101,300円",469口,"16,800円",179口,"59,000円",872口,"8,400円",408口,"10,100円","86,231,800円"
第3087回,2011/04/07,360,54口,"119,100円",435口,"19,800円",139口,"69,400円","1,094口","9,900円",305口,"11,900円","87,173,200円"
第3088回,2011/04/08,061,63口,"134,800円",399口,"22,400円",114口,"78,600円",917口,"11,200円",252口,"13,400円","89,164,000円"
第3089回,2011/04/11,495,111口,"107,100円",609口,"17,800円",174口,"62,400円","1,059口","8,900円",458口,"10,700円","106,686,600円"
第3090回,2011/04/12,657,79口,"89,200円",529口,"14,800円",162口,"52,000円",894口,"7,400円",768口,"8,900円","81,935,400円"
第3091回,2011/04/13,200,99口,"107,800円",167口,"35,900円",132口,"71,800円",206口,"17,900円",749口,"10,700円","84,377,600円"
第3092回,2011/04/14,963,96口,"82,100円",632口,"13,600円",204口,"47,800円","1,307口","6,800円",332口,"8,200円","84,420,800円"
第3093回,2011/04/15,788,73口,"125,100円",248口,"41,700円",127口,"83,400円",334口,"20,800円",537口,"12,500円","97,282,800円"
第3094回,2011/04/18,504,122口,"109,500円",514口,"18,200円",220口,"63,800円",968口,"9,100円",420口,"10,900円","111,672,200円"
第3095回,2011/04/19,150,76口,"108,800円",395口,"18,100円",150口,"63,400円",861口,"9,000円",428口,"10,800円","83,179,600円"
第3096回,2011/04/20,929,72口,"126,900円",166口,"42,300円",148口,"84,600円",241口,"21,100円",504口,"12,600円","89,333,600円"
第3097回,2011/04/21,339,133口,"85,500円",294口,"28,500円",207口,"57,000円",293口,"14,200円",526口,"8,500円","89,480,400円"
第3098回,2011/04/22,509,100口,"103,300円",411口,"17,200円",209口,"60,200円",704口,"8,600円",548口,"10,300円","92,742,400円"
第3099回,2011/04/25,657,99口,"109,500円",613口,"18,200円",170口,"63,800円",999口,"9,100円",696口,"10,900円","110,323,600円"
第3100回,2011/04/26,092,60口,"122,700円",427口,"20,400円",150口,"71,500円",813口,"10,200円",415口,"12,200円","89,449,400円"
第3101回,2011/04/27,066,86口,"79,100円",421口,"26,300円",214口,"52,700円",576口,"13,100円",429口,"7,900円","89,347,000円"
第3102回,2011/04/28,024,95口,"88,600円",633口,"14,700円",171口,"51,600円","1,325口","7,300円",625口,"8,800円","93,204,400円"
第3103回,2011/04/29,355,71口,"109,900円",257口,"36,600円",149口,"73,200円",297口,"18,300円",537口,"10,900円","87,750,400円"
