第4266回,2015/11/02,675,77口,"97,200円",654口,"16,200円",213口,"56,700円","1,082口","8,100円",480口,"9,700円","96,944,600円"
第4267回,2015/11/03,230,55口,"97,000円",464口,"16,100円",128口,"56,500円",899口,"8,000円",558口,"9,700円","72,805,400円"
第4268回,2015/11/04,675,44口,"134,900円",414口,"22,400円",112口,"78,600円",747口,"11,200円",268口,"13,400円","80,191,400円"
第4269回,2015/11/05,715,117口,"71,000円",597口,"11,800円",291口,"41,400円","1,048口","5,900円",399口,"7,100円","81,055,600円"
第4270回,2015/11/06,220,80口,"103,100円",270口,"34,300円",172口,"68,700円",282口,"17,100円",378口,"10,300円","84,727,600円"
第4271回,2015/11/09,708,88口,"106,500円",443口,"17,700円",213口,"62,100円",787口,"8,800円",517口,"10,600円","95,486,600円"
第4272回,2015/11/10,945,54口,"102,400円",454口,"17,000円",159口,"59,700円",903口,"8,500円",378口,"10,200円","76,390,800円"
第4273回,2015/11/11,493,71口,"99,300円",432口,"16,500円",188口,"57,900円",826口,"8,200円",487口,"9,900円","81,760,400円"
第4274回,2015/11/12,711,121口,"73,300円",325口,"24,400円",155口,"48,800円",536口,"12,200円",597口,"7,300円","78,464,800円"
第4275回,2015/11/13,050,56口,"124,600円",212口,"41,500円",137口,"83,000円",248口,"20,700円",343口,"12,400円","81,356,400円"
第4276回,2015/11/16,305,415口,"50,600円",585口,"8,400円",280口,"29,500円",906口,"4,200円",739口,"5,000円","92,905,400円"
第4277回,2015/11/17,757,66口,"105,700円",212口,"35,200円",124口,"70,400円",210口,"17,600円",536口,"10,500円","72,356,600円"
第4278回,2015/11/18,414,85口,"99,200円",174口,"33,000円",177口,"66,100円",193口,"16,500円",384口,"9,900円","73,140,800円"
第4279回,2015/11/19,161,72口,"83,900円",324口,"27,900円",166口,"55,900円",505口,"13,900円",376口,"8,300円","76,952,600円"
第4280回,2015/11/20,851,52口,"110,300円",438口,"18,300円",142口,"64,300円",918口,"9,100円",406口,"11,000円","79,667,600円"
第4281回,2015/11/23,359,86口,"89,900円",533口,"14,900円",229口,"52,400円","1,016口","7,400円",323口,"8,900円","85,042,200円"
第4282回,2015/11/24,691,54口,"103,500円",411口,"17,200円",133口,"60,300円","1,001口","8,600円",298口,"10,300円","72,089,400円"
第4283回,2015/11/25,748,63口,"86,800円",466口,"14,400円",226口,"50,600円",936口,"7,200円",477口,"8,600円","76,885,400円"
第4284回,2015/11/26,895,71口,"74,500円",632口,"12,400円",228口,"43,400円","1,233口","6,200円",437口,"7,400円","75,511,400円"
第4285回,2015/11/27,372,58口,"86,000円",528口,"14,300円",199口,"50,100円","1,235口","7,100円",526口,"8,600円","79,865,800円"
第4286回,2015/11/30,547,100口,"96,900円",558口,"16,100円",203口,"56,500円",921口,"8,000円",578口,"9,600円","96,073,400円"
