第2846回,2010/05/03,802,94口,"113,200円",579口,"18,800円",224口,"66,000円",891口,"9,400円",328口,"11,300円","107,778,200円"
第2847回,2010/05/04,916,111口,"79,200円",511口,"13,200円",276口,"46,200円",995口,"6,600円",427口,"7,900円","84,980,600円"
第2848回,2010/05/05,948,66口,"109,500円",364口,"18,200円",157口,"63,800円",762口,"9,100円",674口,"10,900円","85,020,200円"
第2849回,2010/05/06,041,64口,"114,000円",566口,"19,000円",120口,"66,500円","1,307口","9,500円",316口,"11,400円","93,467,600円"
第2850回,2010/05/07,752,108口,"78,600円",831口,"13,100円",221口,"45,800円","1,625口","6,500円",603口,"7,800円","99,876,600円"
第2851回,2010/05/10,227,223口,"72,700円",470口,"24,200円",352口,"48,400円",418口,"12,100円",773口,"7,200円","122,995,000円"
第2852回,2010/05/11,162,70口,"89,100円",651口,"14,800円",194口,"51,900円","1,405口","7,400円",444口,"8,900円","89,798,000円"
第2853回,2010/05/12,093,76口,"113,400円",432口,"18,900円",150口,"66,100円","1,037口","9,400円",423口,"11,300円","91,789,200円"
第2854回,2010/05/13,949,89口,"113,100円",218口,"37,700円",146口,"75,400円",307口,"18,800円",565口,"11,300円","92,160,800円"
第2855回,2010/05/14,428,147口,"59,000円",819口,"9,800円",458口,"34,400円","1,537口","4,900円",693口,"5,900円","98,160,000円"
第2856回,2010/05/17,427,206口,"65,400円","1,008口","10,900円",398口,"38,100円","1,792口","5,400円",524口,"6,500円","117,511,800円"
第2857回,2010/05/18,832,85口,"82,400円",669口,"13,700円",184口,"48,000円","1,440口","6,800円",683口,"8,200円","90,194,600円"
第2858回,2010/05/19,514,174口,"62,900円",564口,"10,400円",383口,"36,600円",922口,"5,200円",480口,"6,200円","86,182,400円"
第2859回,2010/05/20,919,122口,"103,000円",201口,"34,300円",189口,"68,600円",189口,"17,100円",438口,"10,300円","89,352,000円"
第2860回,2010/05/21,803,116口,"80,900円",599口,"13,400円",290口,"47,100円","1,326口","6,700円",379口,"8,000円","95,919,800円"
第2861回,2010/05/24,017,98口,"114,700円",509口,"19,100円",163口,"66,900円","1,048口","9,500円",543口,"11,400円","106,981,000円"
第2862回,2010/05/25,786,67口,"129,100円",356口,"21,500円",128口,"75,300円",803口,"10,700円",473口,"12,900円","90,459,200円"
第2863回,2010/05/26,417,155口,"65,800円",638口,"10,900円",371口,"38,300円","1,105口","5,400円",392口,"6,500円","89,149,000円"
第2864回,2010/05/27,169,108口,"86,700円",568口,"14,400円",223口,"50,500円","1,186口","7,200円",613口,"8,600円","95,041,000円"
第2865回,2010/05/28,589,64口,"111,400円",503口,"18,500円",210口,"64,900円",999口,"9,200円",429口,"11,100円","98,210,400円"
第2866回,2010/05/31,182,85口,"96,900円",957口,"16,100円",180口,"56,500円","1,857口","8,000円",426口,"9,600円","117,854,200円"
