2008/11/04,600,69口,"109,900円",210口,"36,600円",132口,"73,200円",268口,"18,300円","1,053口","10,900円","92,108,400円"
2008/11/05,089,173口,"66,200円",625口,"11,000円",359口,"38,600円","1,224口","5,500円",467口,"6,600円","93,554,800円"
2008/11/06,150,78口,"114,100円",467口,"19,000円",169口,"66,500円",954口,"9,500円",321口,"11,400円","92,885,000円"
2008/11/07,996,83口,"140,400円",170口,"46,800円",147口,"93,600円",244口,"23,400円",324口,"14,000円","96,965,000円"
2008/11/10,634,166口,"81,800円",709口,"13,600円",332口,"47,700円","1,210口","6,800円",574口,"8,100円","115,746,200円"
2008/11/11,758,123口,"82,400円",527口,"13,700円",239口,"48,000円","1,127口","6,800円",490口,"8,200円","90,334,200円"
2008/11/12,178,237口,"54,100円",604口,"9,000円",379口,"31,500円","1,196口","4,500円",762口,"5,400円","88,464,400円"
2008/11/13,868,94口,"115,100円",200口,"38,300円",137口,"76,700円",392口,"19,100円",398口,"11,500円","91,396,200円"
2008/11/14,654,89口,"95,500円",617口,"15,900円",203口,"55,700円","1,130口","7,900円",474口,"9,500円","95,976,000円"
2008/11/17,424,150口,"98,000円",333口,"32,600円",196口,"65,300円",393口,"16,300円",693口,"9,800円","114,766,400円"
2008/11/18,862,100口,"87,900円",623口,"14,600円",170口,"51,200円","1,318口","7,300円",359口,"8,700円","87,709,800円"
2008/11/19,278,120口,"78,300円",501口,"13,000円",278口,"45,600円",999口,"6,500円",426口,"7,800円","85,559,800円"
2008/11/20,870,52口,"132,400円",392口,"22,000円",144口,"77,200円",810口,"11,000円",327口,"13,200円","88,735,400円"
2008/11/21,933,83口,"90,000円",340口,"30,000円",145口,"60,000円",461口,"15,000円",971口,"9,000円","93,421,600円"
2008/11/24,560,81口,"138,500円",365口,"23,000円",130口,"80,700円",776口,"11,500円",275口,"13,800円","95,372,600円"
2008/11/25,381,124口,"75,800円",620口,"12,600円",231口,"44,200円","1,287口","6,300円",479口,"7,500円","87,211,600円"
2008/11/26,425,129口,"81,700円",499口,"13,600円",243口,"47,600円",960口,"6,800円",533口,"8,100円","88,557,600円"
2008/11/27,020,94口,"101,300円",203口,"33,700円",114口,"67,500円",342口,"16,800円","1,011口","10,100円","89,157,600円"
2008/11/28,879,62口,"95,400円",594口,"15,900円",234口,"55,600円","1,287口","7,900円",447口,"9,500円","95,352,000円"
