第3192回,2011/09/01,469,140口,"77,600円",499口,"12,900円",236口,"45,200円","1,038口","6,400円",562口,"7,700円","86,900,600円"
第3193回,2011/09/02,674,92口,"86,900円",425口,"14,400円",243口,"50,600円",857口,"7,200円",754口,"8,600円","87,270,200円"
第3194回,2011/09/05,262,95口,"111,200円",280口,"37,000円",145口,"74,100円",554口,"18,500円",432口,"11,100円","103,995,800円"
第3195回,2011/09/06,464,119口,"90,200円",264口,"30,000円",150口,"60,100円",333口,"15,000円",514口,"9,000円","82,983,000円"
第3196回,2011/09/07,854,64口,"113,300円",432口,"18,800円",140口,"66,000円",984口,"9,400円",496口,"11,300円","87,977,000円"
第3197回,2011/09/08,401,87口,"94,500円",511口,"15,700円",210口,"55,100円","1,030口","7,800円",315口,"9,400円","86,585,400円"
第3198回,2011/09/09,007,105口,"100,800円",313口,"33,600円",160口,"67,200円",358口,"16,800円",351口,"10,000円","92,015,600円"
第3199回,2011/09/12,425,121口,"87,400円",648口,"14,500円",286口,"50,900円","1,061口","7,200円",522口,"8,700円","104,230,800円"
第3200回,2011/09/13,705,88口,"108,300円",337口,"18,000円",187口,"63,100円",616口,"9,000円",343口,"10,800円","81,607,000円"
第3201回,2011/09/14,286,67口,"100,900円",466口,"16,800円",182口,"58,800円",961口,"8,400円",395口,"10,000円","83,077,000円"
第3202回,2011/09/15,606,101口,"73,600円",411口,"24,500円",260口,"49,000円",453口,"12,200円",341口,"7,300円","85,220,800円"
第3203回,2011/09/16,966,89口,"97,600円",256口,"32,500円",153口,"65,000円",342口,"16,200円",731口,"9,700円","88,210,000円"
第3204回,2011/09/19,203,89口,"108,900円",464口,"18,100円",179口,"63,500円",929口,"9,000円",405口,"10,800円","94,058,000円"
第3205回,2011/09/20,316,106口,"70,100円",514口,"11,600円",297口,"40,800円",961口,"5,800円",382口,"7,000円","75,355,000円"
第3206回,2011/09/21,874,54口,"90,600円",421口,"15,100円",160口,"52,800円",934口,"7,500円",451口,"9,000円","68,610,000円"
第3207回,2011/09/22,251,96口,"93,500円",570口,"15,500円",141口,"54,500円","1,159口","7,700円",428口,"9,300円","85,813,000円"
第3208回,2011/09/23,703,134口,"79,400円",388口,"13,200円",282口,"46,300円",736口,"6,600円",346口,"7,900円","81,096,800円"
第3209回,2011/09/26,180,99口,"98,600円",719口,"16,400円",192口,"57,500円","1,338口","8,200円",399口,"9,800円","105,697,000円"
第3210回,2011/09/27,679,57口,"103,900円",386口,"17,300円",212口,"60,600円",839口,"8,600円",366口,"10,300円","81,236,400円"
第3211回,2011/09/28,232,94口,"82,400円",293口,"27,400円",163口,"54,900円",451口,"13,700円",809口,"8,200円","83,670,200円"
第3212回,2011/09/29,404,183口,"72,300円",296口,"24,100円",203口,"48,200円",375口,"12,000円",498口,"7,200円","85,142,200円"
第3213回,2011/09/30,978,59口,"100,300円",442口,"16,700円",200口,"58,500円",906口,"8,300円",728口,"10,000円","88,700,600円"
