2012/02/02,782,52口,"110,000円",476口,"18,300円",149口,"64,100円","1,137口","9,100円",351口,"11,000円","85,096,200円"
2012/02/03,768,75口,"96,300円",557口,"16,000円",202口,"56,100円","1,099口","8,000円",553口,"9,600円","92,575,200円"
2012/02/06,871,84口,"91,400円",829口,"15,200円",216口,"53,300円","1,639口","7,600円",488口,"9,100円","108,445,200円"
2012/02/07,933,63口,"123,700円",209口,"41,200円",95口,"82,400円",360口,"20,600円",478口,"12,300円","83,571,400円"
2012/02/08,890,73口,"83,600円",616口,"13,900円",244口,"48,700円","1,345口","6,900円",334口,"8,300円","86,176,000円"
2012/02/09,359,85口,"88,300円",518口,"14,700円",232口,"51,500円","1,048口","7,300円",452口,"8,800円","86,211,400円"
2012/02/10,005,68口,"129,000円",213口,"43,000円",136口,"86,000円",276口,"21,500円",488口,"12,900円","93,041,200円"
2012/02/13,732,81口,"101,200円",654口,"16,800円",170口,"59,000円","1,427口","8,400円",612口,"10,100円","105,545,400円"
2012/02/14,219,121口,"69,800円",525口,"11,600円",276口,"40,700円","1,019口","5,800円",516口,"6,900円","78,508,000円"
2012/02/15,059,70口,"117,600円",433口,"19,600円",155口,"68,600円","1,000口","9,800円",286口,"11,700円","90,088,800円"
2012/02/16,668,65口,"126,000円",226口,"42,000円",142口,"84,000円",270口,"21,000円",457口,"12,600円","91,216,800円"
2012/02/17,629,89口,"83,200円",581口,"13,800円",283口,"48,500円","1,248口","6,900円",587口,"8,300円","95,027,000円"
2012/02/20,563,111口,"102,700円",642口,"17,100円",216口,"59,900円","1,071口","8,500円",564口,"10,200円","111,848,600円"
2012/02/21,126,148口,"69,200円",607口,"11,500円",277口,"40,300円","1,144口","5,700円",555口,"6,900円","86,367,400円"
2012/02/22,141,82口,"93,900円",293口,"31,300円",175口,"62,600円",460口,"15,600円",549口,"9,300円","89,359,600円"
2012/02/23,366,53口,"128,900円",199口,"42,900円",123口,"85,900円",204口,"21,400円",607口,"12,800円","84,858,600円"
2012/02/24,267,79口,"88,900円",642口,"14,800円",246口,"51,800円","1,298口","7,400円",524口,"8,800円","96,871,000円"
2012/02/27,343,137口,"114,100円",267口,"38,000円",180口,"76,000円",274口,"19,000円",508口,"11,400円","112,204,800円"
2012/02/28,490,80口,"112,600円",389口,"18,700円",173口,"65,600円",870口,"9,300円",294口,"11,200円","87,008,000円"
2012/02/29,874,142口,"71,500円",476口,"11,900円",243口,"41,700円","1,073口","5,900円",781口,"7,100円","84,375,600円"
