2005/01/05,227,223口,"69,400円",345口,"23,100円",347口,"46,200円",449口,"11,500円",524口,"6,900円","107,494,200円"
2005/01/06,429,208口,"65,400円",664口,"10,900円",370口,"38,100円","1,332口","5,400円",650口,"6,500円","103,393,200円"
2005/01/07,784,100口,"115,200円",489口,"19,200円",241口,"67,200円","1,157口","9,600円",342口,"11,500円","115,895,600円"
2005/01/10,576,131口,"115,400円",677口,"19,200円",244口,"67,300円","1,159口","9,600円",532口,"11,500円","137,458,800円"
2005/01/11,055,146口,"77,300円",266口,"25,700円",195口,"51,500円",460口,"12,800円","1,844口","7,700円","107,506,000円"
2005/01/12,275,154口,"71,300円",856口,"11,800円",305口,"41,500円","1,610口","5,900円",443口,"7,100円","103,506,400円"
2005/01/13,137,132口,"81,400円",668口,"13,500円",263口,"47,400円","1,419口","6,700円",667口,"8,100円","105,325,600円"
2005/01/14,536,135口,"92,500円",725口,"15,400円",225口,"53,900円","1,352口","7,700円",623口,"9,200円","115,588,800円"
2005/01/17,809,170口,"96,600円",848口,"16,100円",343口,"56,300円","1,585口","8,000円",453口,"9,600円","147,952,200円"
2005/01/18,328,228口,"61,100円",718口,"10,100円",442口,"35,600円","1,398口","5,000円",705口,"6,100円","107,699,600円"
2005/01/19,423,187口,"76,700円",703口,"12,700円",296口,"44,700円","1,266口","6,300円",521口,"7,600円","108,148,600円"
2005/01/20,780,102口,"115,700円",355口,"19,200円",222口,"67,400円",809口,"9,600円",542口,"11,500円","106,073,000円"
2005/01/21,026,115口,"115,500円",533口,"19,200円",163口,"67,300円","1,215口","9,600円",543口,"11,500円","116,724,600円"
2005/01/24,369,457口,"50,500円","1,332口","8,400円",776口,"29,400円","1,894口","4,200円",660口,"5,000円","152,163,800円"
2005/01/25,526,178口,"76,600円",712口,"12,700円",344口,"44,600円","1,246口","6,300円",457口,"7,600円","110,154,000円"
2005/01/26,465,142口,"87,900円",743口,"14,600円",272口,"51,200円","1,399口","7,300円",423口,"8,700円","114,001,800円"
2005/01/27,968,84口,"137,400円",478口,"22,900円",153口,"80,100円",971口,"11,400円",382口,"13,700円","113,631,200円"
2005/01/28,218,226口,"57,600円","1,285口","9,600円",443口,"33,600円","2,366口","4,800円",654口,"5,700円","123,087,200円"
2005/01/31,807,158口,"121,600円",635口,"20,200円",260口,"70,900円","1,072口","10,100円",548口,"12,100円","151,319,400円"
