2003/03/05,251,291口,"71,700円","1,243口","11,900円",467口,"41,800円","2,689口","5,900円",696口,"7,100円","169,692,600円"
2003/03/07,887,134口,"162,300円",272口,"54,100円",183口,"108,200円",410口,"27,000円",574口,"16,200円","170,431,600円"
2003/03/10,410,317口,"87,700円",961口,"14,600円",448口,"51,100円","1,746口","7,300円",729口,"8,700円","186,611,800円"
2003/03/12,233,303口,"82,100円",496口,"27,300円",346口,"54,700円",779口,"13,600円",924口,"8,200円","168,129,000円"
2003/03/14,250,184口,"107,100円",893口,"17,800円",351口,"62,400円","1,771口","8,900円",557口,"10,700円","176,438,400円"
2003/03/17,072,257口,"86,700円","1,025口","14,400円",411口,"50,500円","1,980口","7,200円","1,423口","8,600円","187,957,800円"
2003/03/19,757,198口,"110,800円",379口,"36,900円",263口,"73,800円",678口,"18,400円",610口,"11,000円","165,942,000円"
2003/03/21,917,208口,"89,300円",851口,"14,800円",390口,"52,000円","1,698口","7,400円",614口,"8,900円","154,857,400円"
2003/03/24,540,140口,"116,400円",987口,"19,400円",264口,"67,900円","2,157口","9,700円",550口,"11,600円","179,358,800円"
2003/03/26,129,353口,"67,000円","1,031口","11,100円",575口,"39,000円","2,141口","5,500円",836口,"6,700円","167,209,000円"
2003/03/28,999,957口,"74,200円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,753口,"7,400円","170,421,800円"
2003/03/31,126,406口,"63,600円","1,289口","10,600円",644口,"37,100円","2,323口","5,300円",787口,"6,300円","179,417,200円"
