第2028回,2007/03/01,378,183口,"71,300円",759口,"11,800円",343口,"41,500円","1,502口","5,900円",557口,"7,100円","109,477,200円"
第2029回,2007/03/02,308,171口,"80,600円",570口,"13,400円",384口,"47,000円","1,202口","6,700円",507口,"8,000円","114,824,400円"
第2030回,2007/03/05,321,257口,"70,200円","1,151口","11,700円",377口,"40,900円","1,678口","5,800円",651口,"7,000円","136,394,000円"
第2031回,2007/03/06,477,104口,"114,000円",217口,"38,000円",162口,"76,000円",348口,"19,000円",738口,"11,400円","105,437,200円"
第2032回,2007/03/07,974,112口,"92,300円",611口,"15,300円",186口,"53,800円","1,490口","7,600円",520口,"9,200円","102,299,000円"
第2033回,2007/03/08,417,217口,"61,800円",823口,"10,300円",446口,"36,000円","1,594口","5,100円",482口,"6,100円","109,295,400円"
第2034回,2007/03/09,938,126口,"91,500円",635口,"15,200円",236口,"53,300円","1,387口","7,600円",666口,"9,100円","112,200,200円"
第2035回,2007/03/12,415,313口,"69,600円",794口,"11,600円",412口,"40,600円","1,221口","5,800円",741口,"6,900円","133,318,800円"
第2036回,2007/03/13,403,87口,"127,200円",397口,"21,200円",171口,"74,200円",835口,"10,600円",361口,"12,700円","101,436,400円"
第2037回,2007/03/14,971,117口,"115,400円",418口,"19,200円",150口,"67,300円","1,077口","9,600円",381口,"11,500円","103,145,000円"
第2038回,2007/03/15,977,160口,"91,600円",300口,"30,500円",220口,"61,000円",377口,"15,200円",503口,"9,100円","105,831,200円"
第2039回,2007/03/16,231,117口,"108,500円",684口,"18,000円",127口,"63,200円","1,286口","9,000円",478口,"10,800円","110,940,200円"
第2040回,2007/03/19,732,144口,"90,000円",977口,"15,000円",246口,"52,500円","1,861口","7,500円",609口,"9,000円","133,372,400円"
第2041回,2007/03/20,149,187口,"77,300円",632口,"12,800円",235口,"45,000円","1,334口","6,400円",570口,"7,700円","102,687,200円"
第2042回,2007/03/21,550,89口,"115,600円",226口,"38,500円",130口,"77,000円",343口,"19,200円",480口,"11,500円","91,573,200円"
第2043回,2007/03/22,334,90口,"137,300円",192口,"45,700円",129口,"91,500円",299口,"22,800円",444口,"13,700円","102,017,200円"
第2044回,2007/03/23,034,89口,"117,400円",593口,"19,500円",151口,"68,400円","1,251口","9,700円",435口,"11,700円","110,599,200円"
第2045回,2007/03/26,632,186口,"63,300円","1,688口","10,500円",298口,"36,900円","2,963口","5,200円",618口,"6,300円","133,624,600円"
第2046回,2007/03/27,707,73口,"155,500円",167口,"51,800円",141口,"103,600円",219口,"25,900円",308口,"15,500円","100,243,200円"
第2047回,2007/03/28,001,84口,"178,300円",135口,"59,400円",94口,"118,800円",200口,"29,700円",366口,"17,800円","103,662,600円"
第2048回,2007/03/29,984,83口,"115,900円",466口,"19,300円",164口,"67,600円","1,037口","9,600円",510口,"11,500円","101,432,800円"
第2049回,2007/03/30,771,85口,"131,600円",220口,"43,800円",159口,"87,700円",402口,"21,900円",399口,"13,100円","108,608,000円"
