第4223回,2015/09/02,787,36口,"138,900円",174口,"46,300円",125口,"92,600円",270口,"23,100円",362口,"13,800円","79,810,200円"
第4224回,2015/09/03,890,73口,"68,800円",604口,"11,400円",281口,"40,100円","1,359口","5,700円",648口,"6,800円","78,884,000円"
第4225回,2015/09/04,489,68口,"97,200円",441口,"16,200円",217口,"56,700円",790口,"8,100円",531口,"9,700円","83,598,400円"
第4226回,2015/09/07,678,147口,"79,200円",511口,"13,200円",292口,"46,200円",839口,"6,600円",790口,"7,900円","97,073,600円"
第4227回,2015/09/08,423,63口,"95,600円",419口,"15,900円",183口,"55,700円",857口,"7,900円",345口,"9,500円","73,435,800円"
第4228回,2015/09/09,896,44口,"120,400円",304口,"20,000円",143口,"70,200円",680口,"10,000円",421口,"12,000円","74,103,400円"
第4229回,2015/09/10,468,101口,"78,700円",469口,"13,100円",264口,"45,900円",848口,"6,500円",351口,"7,800円","76,833,200円"
第4230回,2015/09/11,549,55口,"96,300円",499口,"16,000円",216口,"56,100円","1,008口","8,000円",426口,"9,600円","83,705,600円"
第4231回,2015/09/14,820,98口,"111,000円",426口,"18,500円",201口,"64,700円",838口,"9,200円",348口,"11,100円","96,472,400円"
第4232回,2015/09/15,759,65口,"108,000円",423口,"18,000円",146口,"63,000円",795口,"9,000円",329口,"10,800円","76,778,000円"
第4233回,2015/09/16,117,213口,"51,000円",326口,"17,000円",377口,"34,000円",361口,"8,500円",639口,"5,100円","79,021,600円"
第4234回,2015/09/17,306,95口,"86,100円",326口,"14,300円",221口,"50,200円",832口,"7,100円",318口,"8,600円","72,625,200円"
第4235回,2015/09/18,302,54口,"128,300円",335口,"21,300円",141口,"74,800円",748口,"10,600円",250口,"12,800円","79,724,400円"
第4236回,2015/09/21,243,59口,"95,800円",544口,"15,900円",143口,"55,800円","1,039口","7,900円",742口,"9,500円","83,876,200円"
第4237回,2015/09/22,264,55口,"90,000円",555口,"15,000円",119口,"52,500円","1,090口","7,500円",323口,"9,000円","68,047,600円"
第4238回,2015/09/23,144,49口,"104,700円",208口,"34,900円",113口,"69,800円",310口,"17,400円",587口,"10,400円","70,746,600円"
第4239回,2015/09/24,924,258口,"38,300円",649口,"6,300円",616口,"22,300円",897口,"3,100円",581口,"3,800円","73,065,600円"
第4240回,2015/09/25,792,87口,"86,500円",522口,"14,400円",161口,"50,400円","1,206口","7,200円",441口,"8,600円","79,366,000円"
第4241回,2015/09/28,191,50口,"119,000円",337口,"39,600円",113口,"79,300円",494口,"19,800円",450口,"11,900円","96,546,400円"
第4242回,2015/09/29,166,58口,"119,900円",205口,"39,900円",107口,"79,900円",260口,"19,900円",467口,"11,900円","76,674,800円"
第4243回,2015/09/30,945,49口,"126,600円",344口,"21,100円",104口,"73,800円",711口,"10,500円",549口,"12,600円","79,103,800円"
