第4092回,2015/03/03,462,114口,"64,600円",572口,"10,700円",207口,"37,600円","1,102口","5,300円","1,393口","6,400円","80,588,000円"
第4093回,2015/03/04,227,140口,"60,500円",326口,"20,100円",364口,"40,300円",392口,"10,000円",612口,"6,000円","83,121,000円"
第4094回,2015/03/05,751,78口,"83,800円",611口,"13,900円",163口,"48,800円","1,349口","6,900円",537口,"8,300円","82,141,400円"
第4095回,2015/03/06,526,122口,"68,700円",647口,"11,400円",318口,"40,000円","1,162口","5,700円",479口,"6,800円","85,551,200円"
第4096回,2015/03/09,862,103口,"87,500円",738口,"14,500円",203口,"51,000円","1,232口","7,200円",508口,"8,700円","96,869,600円"
第4097回,2015/03/10,100,62口,"113,600円",193口,"37,800円",106口,"75,700円",214口,"18,900円",788口,"11,300円","78,666,000円"
第4098回,2015/03/11,623,135口,"69,700円",509口,"11,600円",269口,"40,600円","1,031口","5,800円",484口,"6,900円","79,181,600円"
第4099回,2015/03/12,553,70口,"126,600円",200口,"42,200円",96口,"84,400円",262口,"21,100円",386口,"12,600円","79,634,600円"
第4100回,2015/03/13,302,86口,"124,100円",598口,"20,600円",226口,"72,300円","1,105口","10,300円",367口,"12,400円","123,108,400円"
第4101回,2015/03/16,813,133口,"68,900円","1,083口","11,400円",341口,"40,100円","1,845口","5,700円",580口,"6,800円","111,008,000円"
第4102回,2015/03/17,607,50口,"135,600円",360口,"22,600円",119口,"79,100円",743口,"11,300円",365口,"13,500円","83,740,200円"
第4103回,2015/03/18,944,80口,"82,500円",358口,"27,500円",171口,"55,000円",454口,"13,700円",719口,"8,200円","84,539,200円"
第4104回,2015/03/19,339,106口,"84,000円",267口,"28,000円",209口,"56,000円",259口,"14,000円",525口,"8,400円","80,318,400円"
第4105回,2015/03/20,663,99口,"99,000円",228口,"33,000円",187口,"66,000円",305口,"16,500円",457口,"9,900円","87,194,000円"
第4106回,2015/03/23,011,73口,"114,100円",316口,"38,000円",127口,"76,000円",471口,"19,000円",626口,"11,400円","102,511,800円"
第4107回,2015/03/24,245,69口,"91,800円",514口,"15,300円",186口,"53,500円","1,002口","7,600円",334口,"9,100円","77,605,800円"
第4108回,2015/03/25,427,137口,"66,900円",662口,"11,100円",283口,"39,000円","1,193口","5,500円",512口,"6,600円","83,776,800円"
第4109回,2015/03/26,908,63口,"83,900円",514口,"13,900円",278口,"48,900円","1,154口","6,900円",439口,"8,300円","84,087,000円"
第4110回,2015/03/27,928,113口,"77,100円",550口,"12,800円",276口,"44,900円",975口,"6,400円",603口,"7,700円","86,978,200円"
第4111回,2015/03/30,187,63口,"95,900円",762口,"15,900円",186口,"55,900円","1,396口","7,900円",664口,"9,500円","102,623,600円"
第4112回,2015/03/31,007,87口,"106,600円",257口,"35,500円",150口,"71,000円",250口,"17,700円",288口,"10,600円","81,308,400円"
