第1212回,2003/09/03,638,233口,"81,700円","1,025口","13,600円",438口,"47,600円","1,771口","6,800円",685口,"8,100円","159,083,600円"
第1213回,2003/09/05,415,346口,"70,300円",935口,"11,700円",594口,"41,000円","1,666口","5,800円",824口,"7,000円","167,182,600円"
第1214回,2003/09/08,911,454口,"65,500円",563口,"21,800円",494口,"43,600円",719口,"10,900円",984口,"6,500円","173,118,600円"
第1215回,2003/09/10,979,146口,"114,000円",395口,"38,000円",238口,"76,000円",498口,"19,000円",792口,"11,400円","151,674,600円"
第1216回,2003/09/12,221,247口,"89,500円",417口,"29,800円",349口,"59,600円",683口,"14,900円",710口,"8,900円","159,814,000円"
第1217回,2003/09/15,279,218口,"75,600円","1,023口","12,600円",484口,"44,100円","2,139口","6,300円",403口,"7,500円","149,419,400円"
第1218回,2003/09/17,933,165口,"104,500円",394口,"34,800円",228口,"69,600円",709口,"17,400円",675口,"10,400円","147,234,200円"
第1219回,2003/09/19,825,280口,"72,100円","1,059口","12,000円",465口,"42,000円","2,032口","6,000円",806口,"7,200円","156,656,200円"
第1220回,2003/09/22,118,313口,"74,700円",424口,"24,900円",499口,"49,800円",515口,"12,400円",926口,"7,400円","160,262,200円"
第1221回,2003/09/24,496,151口,"86,500円",845口,"14,400円",319口,"50,400円","1,963口","7,200円",828口,"8,600円","139,369,600円"
第1222回,2003/09/26,267,189口,"94,200円",768口,"15,700円",340口,"54,900円","1,691口","7,800円",864口,"9,400円","155,555,200円"
第1223回,2003/09/29,784,146口,"115,100円",845口,"19,100円",286口,"67,100円","1,580口","9,500円",639口,"11,500円","166,132,400円"
