第3473回,2012/10/02,298,83口,"98,400円",357口,"16,400円",150口,"57,400円",816口,"8,200円",398口,"9,800円","73,912,400円"
第3474回,2012/10/03,498,60口,"108,300円",389口,"18,000円",147口,"63,100円",813口,"9,000円",356口,"10,800円","75,578,200円"
第3475回,2012/10/04,116,81口,"90,700円",243口,"30,200円",200口,"60,400円",311口,"15,100円",395口,"9,000円","77,988,600円"
第3476回,2012/10/05,851,63口,"105,800円",455口,"17,600円",128口,"61,700円","1,039口","8,800円",518口,"10,500円","82,760,600円"
第3477回,2012/10/08,782,57口,"97,600円",560口,"16,200円",192口,"56,900円","1,172口","8,100円",454口,"9,700円","87,959,600円"
第3478回,2012/10/09,144,85口,"100,900円",177口,"33,600円",133口,"67,200円",251口,"16,800円",518口,"10,000円","73,215,400円"
第3479回,2012/10/10,042,82口,"90,600円",446口,"15,100円",154口,"52,800円","1,052口","7,500円",445口,"9,000円","76,195,000円"
第3480回,2012/10/11,612,71口,"83,400円",566口,"13,900円",206口,"48,600円","1,080口","6,900円",380口,"8,300円","76,686,800円"
第3481回,2012/10/12,472,60口,"84,800円",631口,"14,100円",199口,"49,400円","1,171口","7,000円",570口,"8,400円","82,148,800円"
第3482回,2012/10/15,063,75口,"109,700円",544口,"18,200円",135口,"63,900円","1,082口","9,100円",835口,"10,900円","101,955,800円"
第3483回,2012/10/16,236,139口,"67,600円",489口,"11,200円",253口,"39,400円","1,145口","5,600円",608口,"6,700円","78,820,600円"
第3484回,2012/10/17,033,155口,"49,100円",405口,"16,300円",342口,"32,700円",582口,"8,100円",920口,"4,900円","77,206,000円"
第3485回,2012/10/18,662,58口,"94,200円",287口,"31,400円",164口,"62,800円",439口,"15,700円",321口,"9,400円","77,167,200円"
第3486回,2012/10/19,320,118口,"71,600円",591口,"11,900円",310口,"41,700円","1,124口","5,900円",441口,"7,100円","85,141,200円"
第3487回,2012/10/22,714,135口,"70,600円",789口,"11,700円",328口,"41,100円","1,281口","5,800円",553口,"7,000円","97,351,200円"
第3488回,2012/10/23,240,48口,"109,400円",413口,"18,200円",123口,"63,800円",985口,"9,100円",266口,"10,900円","72,310,800円"
第3489回,2012/10/24,341,68口,"94,500円",472口,"15,700円",186口,"55,100円","1,053口","7,800円",385口,"9,400円","80,130,400円"
第3490回,2012/10/25,837,63口,"112,700円",394口,"18,700円",160口,"65,700円",826口,"9,300円",428口,"11,200円","83,572,800円"
第3491回,2012/10/26,697,65口,"106,800円",415口,"17,800円",189口,"62,300円",951口,"8,900円",457口,"10,600円","87,672,200円"
第3492回,2012/10/29,480,76口,"121,900円",420口,"20,300円",178口,"71,100円",877口,"10,100円",474口,"12,100円","100,339,200円"
第3493回,2012/10/30,804,64口,"105,400円",312口,"17,500円",170口,"61,400円",745口,"8,700円",561口,"10,500円","78,130,600円"
第3494回,2012/10/31,264,54口,"93,900円",611口,"15,600円",183口,"54,700円","1,143口","7,800円",385口,"9,300円","82,787,800円"
