2015/06/02,641,74口,"116,700円",385口,"19,400円",78口,"68,000円",811口,"9,700円",471口,"11,600円","77,393,000円"
2015/06/03,537,81口,"81,200円",639口,"13,500円",173口,"47,300円","1,216口","6,700円",440口,"8,100円","78,294,800円"
2015/06/04,858,60口,"109,100円",240口,"36,300円",141口,"72,700円",313口,"18,100円",429口,"10,900円","79,822,200円"
2015/06/05,191,87口,"92,000円",324口,"30,600円",128口,"61,300円",527口,"15,300円",327口,"9,200円","81,975,600円"
2015/06/08,081,63口,"105,200円",687口,"17,500円",146口,"61,300円","1,296口","8,700円",387口,"10,500円","95,754,400円"
2015/06/09,240,92口,"82,400円",501口,"13,700円",196口,"48,000円","1,058口","6,800円",316口,"8,200円","75,004,400円"
2015/06/10,455,62口,"103,100円",235口,"34,300円",120口,"68,700円",256口,"17,100円",817口,"10,300円","78,977,400円"
2015/06/11,402,85口,"96,300円",373口,"16,000円",195口,"56,100円",747口,"8,000円",347口,"9,600円","76,605,800円"
2015/06/12,549,102口,"79,300円",462口,"13,200円",269口,"46,200円",983口,"6,600円",408口,"7,900円","80,908,200円"
2015/06/15,690,74口,"113,200円",492口,"18,800円",185口,"66,000円",956口,"9,400円",605口,"11,300円","101,721,000円"
2015/06/16,589,89口,"89,300円",410口,"14,800円",226口,"52,000円",864口,"7,400円",559口,"8,900円","82,770,000円"
2015/06/17,451,81口,"91,400円",496口,"15,200円",194口,"53,300円","1,094口","7,600円",473口,"9,100円","84,355,400円"
2015/06/18,313,137口,"65,200円",373口,"21,700円",255口,"43,400円",339口,"10,800円",807口,"6,500円","82,427,400円"
2015/06/19,258,108口,"74,500円",656口,"12,400円",268口,"43,400円","1,157口","6,200円",421口,"7,400円","84,796,000円"
2015/06/22,880,78口,"107,600円",306口,"35,800円",171口,"71,700円",340口,"17,900円",751口,"10,700円","101,830,000円"
2015/06/23,454,80口,"96,500円",266口,"32,100円",140口,"64,300円",351口,"16,000円",438口,"9,600円","78,179,000円"
2015/06/24,691,64口,"97,800円",490口,"16,300円",161口,"57,000円","1,125口","8,100円",383口,"9,700円","80,790,000円"
2015/06/25,885,80口,"111,600円",221口,"37,200円",122口,"74,400円",304口,"18,600円",516口,"11,100円","83,645,800円"
2015/06/26,086,61口,"112,200円",466口,"18,700円",149口,"65,400円",873口,"9,300円",417口,"11,200円","84,801,800円"
2015/06/29,319,142口,"79,100円",648口,"13,100円",277口,"46,100円","1,131口","6,500円",756口,"7,900円","102,291,600円"
2015/06/30,686,60口,"144,000円",169口,"48,000円",104口,"96,000円",235口,"24,000円",299口,"14,400円","81,554,200円"
