2015/05/04,636,59口,"118,700円",262口,"39,500円",122口,"79,100円",280口,"19,700円",692口,"11,800円","90,638,800円"
2015/05/05,856,43口,"105,400円",384口,"17,500円",150口,"61,400円",790口,"8,700円",508口,"10,500円","72,881,600円"
2015/05/06,906,52口,"129,800円",329口,"21,600円",113口,"75,700円",617口,"10,800円",381口,"12,900円","75,681,800円"
2015/05/07,905,47口,"94,300円",477口,"15,700円",208口,"55,000円","1,035口","7,800円",412口,"9,400円","78,667,600円"
2015/05/08,440,110口,"79,800円",347口,"26,600円",192口,"53,200円",526口,"13,300円",431口,"7,900円","85,997,200円"
2015/05/11,356,111口,"103,700円",602口,"17,200円",195口,"60,400円",838口,"8,600円",427口,"10,300円","100,857,200円"
2015/05/12,800,67口,"96,300円",204口,"32,100円",140口,"64,200円",241口,"16,000円",830口,"9,600円","75,232,800円"
2015/05/13,595,49口,"136,400円",206口,"45,400円",93口,"90,900円",280口,"22,700円",370口,"13,600円","79,842,400円"
2015/05/14,361,67口,"96,800円",467口,"16,100円",149口,"56,400円","1,062口","8,000円",407口,"9,600円","77,667,800円"
2015/05/15,735,109口,"75,500円",652口,"12,500円",246口,"44,000円","1,101口","6,200円",502口,"7,500円","84,431,000円"
2015/05/18,991,77口,"105,400円",292口,"35,100円",145口,"70,200円",427口,"17,500円",706口,"10,500円","96,763,000円"
2015/05/19,433,91口,"95,900円",210口,"31,900円",103口,"63,900円",269口,"15,900円",839口,"9,500円","76,382,600円"
2015/05/20,576,40口,"127,500円",423口,"21,200円",105口,"74,300円",749口,"10,600円",447口,"12,700円","79,033,400円"
2015/05/21,934,60口,"97,300円",436口,"16,200円",159口,"56,700円",987口,"8,100円",588口,"9,700円","79,292,200円"
2015/05/22,977,81口,"96,400円",267口,"32,100円",161口,"64,200円",282口,"16,000円",594口,"9,600円","82,220,600円"
2015/05/25,362,114口,"88,800円",695口,"14,800円",188口,"51,800円","1,382口","7,400円",471口,"8,800円","99,016,600円"
2015/05/26,166,56口,"104,400円",218口,"34,800円",127口,"69,600円",359口,"17,400円",658口,"10,400円","78,675,200円"
2015/05/27,309,70口,"94,500円",416口,"15,700円",230口,"55,100円",785口,"7,800円",455口,"9,400円","80,804,200円"
2015/05/28,384,63口,"105,600円",376口,"17,600円",176口,"61,600円",729口,"8,800円",471口,"10,500円","78,931,000円"
2015/05/29,778,83口,"93,200円",252口,"31,000円",179口,"62,100円",300口,"15,500円",630口,"9,300円","82,715,600円"
