第3856回,2014/04/02,606,110口,"73,100円",379口,"24,300円",236口,"48,700円",505口,"12,100円",333口,"7,300円","83,095,800円"
第3857回,2014/04/03,858,36口,"156,900円",164口,"52,300円",94口,"104,600円",233口,"26,100円",323口,"15,600円","78,294,200円"
第3858回,2014/04/04,740,59口,"102,500円",448口,"17,000円",187口,"59,700円",990口,"8,500円",433口,"10,200円","84,006,200円"
第3859回,2014/04/07,942,54口,"103,900円",711口,"17,300円",140口,"60,600円","1,408口","8,600円",587口,"10,300円","99,398,000円"
第3860回,2014/04/08,701,64口,"114,500円",404口,"19,000円",147口,"66,700円",765口,"9,500円",308口,"11,400円","79,321,200円"
第3861回,2014/04/09,295,77口,"91,800円",506口,"15,300円",180口,"53,500円","1,101口","7,600円",381口,"9,100円","80,890,400円"
第3862回,2014/04/10,808,126口,"82,800円",238口,"27,600円",234口,"55,200円",248口,"13,800円",395口,"8,200円","81,418,800円"
第3863回,2014/04/11,135,88口,"80,300円",602口,"13,300円",228口,"46,800円","1,283口","6,600円",409口,"8,000円","83,802,800円"
第3864回,2014/04/14,123,239口,"57,900円",790口,"9,600円",401口,"33,700円","1,182口","4,800円",585口,"5,700円","98,093,600円"
第3865回,2014/04/15,160,45口,"112,900円",481口,"18,800円",133口,"65,800円","1,132口","9,400円",412口,"11,200円","84,944,200円"
第3866回,2014/04/16,637,67口,"103,200円",446口,"17,200円",192口,"60,200円","1,016口","8,600円",399口,"10,300円","86,671,200円"
第3867回,2014/04/17,493,93口,"90,800円",425口,"15,100円",225口,"52,900円",998口,"7,500円",450口,"9,000円","85,471,200円"
第3868回,2014/04/18,725,148口,"58,900円",695口,"9,800円",392口,"34,300円","1,340口","4,900円",511口,"5,800円","85,829,400円"
第3869回,2014/04/21,017,105口,"95,000円",632口,"15,800円",187口,"55,400円","1,089口","7,900円",687口,"9,500円","101,185,200円"
第3870回,2014/04/22,290,50口,"120,600円",442口,"20,100円",117口,"70,300円",938口,"10,000円",339口,"12,000円","81,484,400円"
第3871回,2014/04/23,951,57口,"106,600円",486口,"17,700円",136口,"62,100円",973口,"8,800円",556口,"10,600円","83,927,200円"
第3872回,2014/04/24,809,86口,"84,300円",492口,"14,000円",245口,"49,100円","1,069口","7,000円",430口,"8,400円","83,008,800円"
第3873回,2014/04/25,589,68口,"101,200円",428口,"16,800円",237口,"59,000円",851口,"8,400円",489口,"10,100円","89,410,600円"
第3874回,2014/04/28,442,86口,"107,800円",366口,"35,900円",169口,"71,800円",449口,"17,900円",491口,"10,700円","106,552,800円"
第3875回,2014/04/29,199,135口,"74,500円",267口,"24,800円",177口,"49,600円",337口,"12,400円",578口,"7,400円","75,574,000円"
第3876回,2014/04/30,495,51口,"116,600円",473口,"19,400円",158口,"68,000円",904口,"9,700円",303口,"11,600円","84,927,200円"
