第1315回,2004/05/05,758,144口,"94,300円",672口,"15,700円",315口,"55,000円","1,373口","7,800円",816口,"9,400円","133,273,200円"
第1316回,2004/05/07,953,201口,"98,200円",923口,"16,300円",310口,"57,200円","1,840口","8,100円",501口,"9,800円","161,389,800円"
第1317回,2004/05/10,737,227口,"92,900円",459口,"30,900円",317口,"61,900円",735口,"15,400円",920口,"9,200円","166,404,600円"
第1318回,2004/05/12,308,151口,"100,300円",773口,"16,700円",395口,"58,500円","1,582口","8,300円",472口,"10,000円","153,690,200円"
第1319回,2004/05/14,567,180口,"104,400円",694口,"17,400円",371口,"60,900円","1,371口","8,700円",527口,"10,400円","157,560,000円"
第1320回,2004/05/17,452,222口,"88,800円","1,177口","14,800円",303口,"51,800円","2,213口","7,400円",570口,"8,800円","165,059,600円"
第1321回,2004/05/19,490,110口,"125,600円",628口,"20,900円",215口,"73,200円","1,495口","10,400円",614口,"12,500円","146,863,800円"
第1322回,2004/05/21,784,114口,"124,600円",682口,"20,700円",262口,"72,600円","1,486口","10,300円",583口,"12,400円","155,835,600円"
第1323回,2004/05/24,302,189口,"109,600円",694口,"18,200円",318口,"63,900円","1,364口","9,100円",607口,"10,900円","161,876,000円"
第1324回,2004/05/26,855,163口,"123,800円",260口,"41,200円",197口,"82,500円",470口,"20,600円","1,081口","12,300円","156,136,800円"
第1325回,2004/05/28,226,302口,"79,800円",390口,"26,600円",435口,"53,200円",525口,"13,300円",818口,"7,900円","158,102,200円"
第1326回,2004/05/31,673,195口,"85,500円",887口,"14,200円",371口,"49,800円","1,789口","7,100円","1,282口","8,500円","158,973,800円"
