第2372回,2008/07/01,856,65口,"116,100円",526口,"19,300円",169口,"67,700円",981口,"9,600円",427口,"11,600円","97,011,800円"
第2373回,2008/07/02,703,239口,"59,600円",606口,"9,900円",486口,"34,700円",939口,"4,900円",412口,"5,900円","98,526,200円"
第2374回,2008/07/03,943,95口,"111,500円",436口,"18,500円",172口,"65,000円",999口,"9,200円",457口,"11,100円","98,416,600円"
第2375回,2008/07/04,618,179口,"75,000円",552口,"12,500円",354口,"43,700円",936口,"6,200円",698口,"7,500円","104,272,600円"
第2376回,2008/07/07,271,160口,"78,300円",992口,"13,000円",260口,"45,600円","1,941口","6,500円",686口,"7,800円","123,172,000円"
第2377回,2008/07/08,202,203口,"84,900円",260口,"28,300円",162口,"56,600円",349口,"14,100円",382口,"8,400円","93,209,400円"
第2378回,2008/07/09,808,145口,"93,200円",260口,"31,000円",186口,"62,100円",255口,"15,500円",471口,"9,300円","92,312,800円"
第2379回,2008/07/10,200,122口,"105,600円",205口,"35,200円",115口,"70,400円",298口,"17,600円",926口,"10,500円","96,119,200円"
第2380回,2008/07/11,372,132口,"84,500円",595口,"14,000円",218口,"49,200円","1,237口","7,000円",703口,"8,400円","99,924,400円"
第2381回,2008/07/14,286,112口,"96,000円",825口,"16,000円",219口,"56,000円","1,430口","8,000円",482口,"9,600円","116,300,200円"
第2382回,2008/07/15,141,80口,"120,800円",206口,"40,200円",139口,"80,500円",380口,"20,100円",366口,"12,000円","91,621,400円"
第2383回,2008/07/16,568,153口,"90,700円",419口,"15,100円",236口,"52,900円",693口,"7,500円",345口,"9,000円","91,327,000円"
第2384回,2008/07/17,066,62口,"119,500円",227口,"39,800円",142口,"79,600円",363口,"19,900円",529口,"11,900円","91,862,800円"
第2385回,2008/07/18,733,75口,"102,600円",289口,"34,200円",143口,"68,400円",448口,"17,100円",811口,"10,200円","96,398,200円"
第2386回,2008/07/21,141,87口,"130,000円",265口,"43,300円",109口,"86,600円",437口,"21,600円",341口,"13,000円","102,582,400円"
第2387回,2008/07/22,626,107口,"92,100円",252口,"30,700円",197口,"61,400円",234口,"15,300円",636口,"9,200円","86,994,200円"
第2388回,2008/07/23,475,109口,"97,600円",412口,"16,200円",157口,"56,900円",829口,"8,100円",647口,"9,700円","87,486,200円"
第2389回,2008/07/24,142,77口,"97,700円",548口,"16,200円",121口,"56,900円","1,263口","8,100円",632口,"9,700円","88,498,400円"
第2390回,2008/07/25,271,93口,"84,400円",712口,"14,000円",209口,"49,200円","1,493口","7,000円",548口,"8,400円","96,214,000円"
第2391回,2008/07/28,900,111口,"117,600円",261口,"39,200円",173口,"78,400円",339口,"19,600円",676口,"11,700円","114,397,400円"
第2392回,2008/07/29,325,168口,"72,700円",507口,"12,100円",285口,"42,400円",928口,"6,000円",511口,"7,200円","88,476,600円"
第2393回,2008/07/30,963,80口,"93,600円",560口,"15,600円",178口,"54,600円","1,318口","7,800円",419口,"9,300円","89,266,000円"
第2394回,2008/07/31,008,81口,"137,300円",210口,"45,700円",98口,"91,500円",298口,"22,800円",365口,"13,700円","92,304,800円"
