第3558回,2013/02/04,258,192口,"63,600円",972口,"10,600円",416口,"37,100円","1,346口","5,300円",452口,"6,300円","106,610,200円"
第3559回,2013/02/05,300,73口,"105,200円",192口,"35,000円",133口,"70,100円",208口,"17,500円",886口,"10,500円","81,637,000円"
第3560回,2013/02/06,068,48口,"127,600円",334口,"21,200円",119口,"74,400円",680口,"10,600円",410口,"12,700円","76,818,600円"
第3561回,2013/02/07,252,88口,"96,100円",313口,"32,000円",131口,"64,000円",446口,"16,000円",376口,"9,600円","83,672,600円"
第3562回,2013/02/08,199,61口,"108,700円",252口,"36,200円",130口,"72,400円",364口,"18,100円",682口,"10,800円","87,135,800円"
第3563回,2013/02/11,481,84口,"106,300円",604口,"17,700円",158口,"62,000円","1,008口","8,800円",512口,"10,600円","97,342,600円"
第3564回,2013/02/12,731,60口,"88,000円",484口,"14,600円",208口,"51,300円","1,005口","7,300円",338口,"8,800円","74,263,400円"
第3565回,2013/02/13,381,71口,"79,600円",632口,"13,200円",208口,"46,400円","1,503口","6,600円",241口,"7,900円","79,170,000円"
第3566回,2013/02/14,507,77口,"101,500円",429口,"16,900円",186口,"59,200円",971口,"8,400円",328口,"10,100円","83,625,600円"
第3567回,2013/02/15,574,43口,"129,500円",417口,"21,500円",144口,"75,500円",846口,"10,700円",547口,"12,900円","92,639,000円"
第3568回,2013/02/18,972,94口,"96,100円",701口,"16,000円",205口,"56,000円","1,429口","8,000円",500口,"9,600円","106,769,000円"
第3569回,2013/02/19,139,81口,"81,500円",587口,"13,500円",184口,"47,500円","1,301口","6,700円",454口,"8,100円","79,708,200円"
第3570回,2013/02/20,230,101口,"96,300円",466口,"16,000円",191口,"56,100円",981口,"8,000円",338口,"9,600円","86,828,200円"
第3571回,2013/02/21,396,91口,"85,900円",530口,"14,300円",215口,"50,100円","1,151口","7,100円",466口,"8,500円","85,455,400円"
第3572回,2013/02/22,728,132口,"60,900円",752口,"10,100円",390口,"35,500円","1,432口","5,000円",767口,"6,000円","92,295,000円"
第3573回,2013/02/25,751,109口,"82,400円",894口,"13,700円",206口,"48,000円","1,740口","6,800円",594口,"8,200円","106,753,600円"
第3574回,2013/02/26,199,67口,"115,600円",213口,"38,500円",128口,"77,000円",325口,"19,200円",523口,"11,500円","84,756,600円"
第3575回,2013/02/27,181,135口,"78,600円",320口,"26,200円",151口,"52,400円",486口,"13,100円",638口,"7,800円","85,162,400円"
第3576回,2013/02/28,717,144口,"65,600円",426口,"21,800円",262口,"43,700円",532口,"10,900円",589口,"6,500円","88,690,200円"
