2005/04/04,567,211口,"81,700円",863口,"13,600円",418口,"47,600円","1,326口","6,800円",520口,"8,100円","138,225,400円"
2005/04/05,414,186口,"76,300円",289口,"25,400円",307口,"50,800円",427口,"12,700円",469口,"7,600円","102,652,400円"
2005/04/06,482,98口,"102,600円",669口,"17,100円",179口,"59,800円","1,292口","8,500円",352口,"10,200円","104,228,400円"
2005/04/07,507,110口,"108,200円",436口,"18,000円",220口,"63,100円",871口,"9,000円",385口,"10,800円","101,516,000円"
2005/04/08,215,192口,"73,100円",678口,"12,100円",333口,"42,600円","1,469口","6,000円",469口,"7,300円","108,749,400円"
2005/04/11,350,234口,"100,100円","1,456口","16,600円",258口,"58,300円","1,709口","8,300円",638口,"10,000円","185,423,400円"
2005/04/12,776,95口,"156,800円",126口,"52,200円",112口,"104,500円",241口,"26,100円",365口,"15,600円","100,499,000円"
2005/04/13,043,90口,"130,600円",409口,"21,700円",130口,"76,100円",921口,"10,800円",544口,"13,000円","106,025,400円"
2005/04/14,400,115口,"99,100円",223口,"33,000円",219口,"66,000円",281口,"16,500円",879口,"9,900円","103,591,400円"
2005/04/15,190,172口,"83,100円",635口,"13,800円",288口,"48,400円","1,489口","6,900円",678口,"8,300円","117,847,200円"
2005/04/18,629,307口,"63,900円","1,091口","10,600円",520口,"37,200円","1,706口","5,300円",784口,"6,300円","143,995,600円"
2005/04/19,841,137口,"82,600円",692口,"13,700円",216口,"48,100円","1,459口","6,800円",614口,"8,200円","103,131,800円"
2005/04/20,073,95口,"87,700円",715口,"14,600円",184口,"51,100円","1,623口","7,300円",521口,"8,700円","99,217,200円"
2005/04/21,942,93口,"103,300円",666口,"17,200円",161口,"60,200円","1,303口","8,600円",420口,"10,300円","103,001,800円"
2005/04/22,203,162口,"91,300円",504口,"15,200円",275口,"53,200円","1,184口","7,600円",405口,"9,100円","110,811,600円"
2005/04/25,560,151口,"111,400円",702口,"18,500円",265口,"64,900円","1,180口","9,200円",441口,"11,100円","139,978,000円"
2005/04/26,788,121口,"113,600円",171口,"37,800円",160口,"75,700円",329口,"18,900円",613口,"11,300円","101,247,600円"
2005/04/27,530,175口,"87,900円",551口,"14,600円",224口,"51,200円","1,068口","7,300円",498口,"8,700円","104,862,000円"
2005/04/28,178,128口,"93,300円",524口,"15,500円",250口,"54,400円","1,093口","7,700円",482口,"9,300円","103,787,200円"
2005/04/29,589,82口,"115,900円",371口,"19,300円",177口,"67,600円",832口,"9,600円",552口,"11,500円","95,716,200円"
