2009/05/04,714,168口,"66,000円",993口,"11,000円",351口,"38,500円","1,720口","5,500円",534口,"6,600円","107,844,400円"
2009/05/05,967,94口,"122,100円",299口,"20,300円",119口,"71,200円",707口,"10,100円",288口,"12,200円","81,682,600円"
2009/05/06,401,101口,"82,300円",506口,"13,700円",250口,"48,000円","1,019口","6,800円",376口,"8,200円","83,040,000円"
2009/05/07,972,85口,"92,700円",528口,"15,400円",206口,"54,000円","1,236口","7,700円",405口,"9,200円","90,019,600円"
2009/05/08,183,134口,"72,200円",827口,"12,000円",293口,"42,100円","1,707口","6,000円",496口,"7,200円","101,826,200円"
2009/05/11,637,143口,"93,900円",665口,"15,600円",268口,"54,700円","1,204口","7,800円",620口,"9,300円","119,582,200円"
2009/05/12,713,172口,"63,300円",688口,"10,500円",317口,"36,900円","1,435口","5,200円",535口,"6,300円","90,755,200円"
2009/05/13,117,262口,"54,400円",358口,"18,100円",383口,"36,200円",377口,"9,000円",603口,"5,400円","91,926,600円"
2009/05/14,769,86口,"119,100円",369口,"19,800円",151口,"69,400円",882口,"9,900円",493口,"11,900円","94,929,400円"
2009/05/15,948,100口,"106,300円",419口,"17,700円",228口,"62,000円",923口,"8,800円",527口,"10,600円","102,199,600円"
2009/05/18,854,119口,"108,100円",537口,"18,000円",192口,"63,000円","1,005口","9,000円",729口,"10,800円","114,706,600円"
2009/05/19,023,90口,"97,400円",476口,"16,200円",183口,"56,800円",931口,"8,100円",584口,"9,700円","89,222,200円"
2009/05/20,748,78口,"99,700円",521口,"16,600円",206口,"58,100円","1,072口","8,300円",342口,"9,900円","90,529,000円"
2009/05/21,125,169口,"58,100円",910口,"9,600円",340口,"33,800円","1,613口","4,800円",596口,"5,800円","92,152,800円"
2009/05/22,087,54口,"146,400円",330口,"24,400円",133口,"85,400円",827口,"12,200円",374口,"14,600円","95,328,600円"
2009/05/25,869,147口,"83,200円",683口,"13,800円",329口,"48,500円","1,282口","6,900円",693口,"8,300円","116,282,200円"
2009/05/26,870,115口,"95,700円",376口,"15,900円",200口,"55,800円",770口,"7,900円",755口,"9,500円","92,338,400円"
2009/05/27,412,133口,"77,200円",566口,"12,800円",290口,"45,000円","1,005口","6,400円",606口,"7,700円","92,868,000円"
2009/05/28,114,172口,"65,100円",334口,"21,700円",333口,"43,400円",485口,"10,800円",505口,"6,500円","92,181,800円"
2009/05/29,227,117口,"94,200円",234口,"31,400円",241口,"62,800円",333口,"15,700円",609口,"9,400円","98,901,800円"
