2007/12/04,517,149口,"70,000円",646口,"11,600円",322口,"40,800円","1,263口","5,800円",575口,"7,000円","94,516,600円"
2007/12/05,515,170口,"82,000円",270口,"27,300円",250口,"54,600円",358口,"13,600円",483口,"8,200円","97,424,600円"
2007/12/06,426,176口,"61,900円",820口,"10,300円",387口,"36,100円","1,467口","5,100円",537口,"6,100円","98,272,000円"
2007/12/07,306,107口,"85,900円",617口,"14,300円",339口,"50,100円","1,314口","7,100円",306口,"8,500円","104,629,000円"
2007/12/10,839,155口,"79,800円",968口,"13,300円",298口,"46,500円","1,853口","6,600円",884口,"7,900円","130,018,200円"
2007/12/11,943,104口,"99,400円",458口,"16,500円",194口,"57,900円",963口,"8,200円",646口,"9,900円","96,869,200円"
2007/12/12,580,70口,"107,900円",507口,"17,900円",195口,"62,900円","1,049口","8,900円",573口,"10,700円","99,100,600円"
2007/12/13,033,122口,"93,100円",250口,"31,000円",156口,"62,000円",430口,"15,500円",891口,"9,300円","97,305,400円"
2007/12/14,579,119口,"105,400円",527口,"17,500円",229口,"61,400円",913口,"8,700円",517口,"10,500円","109,671,000円"
2007/12/17,888,855口,"61,200円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,"1,055口","6,100円","130,793,400円"
2007/12/18,761,101口,"100,700円",486口,"16,700円",173口,"58,700円","1,191口","8,300円",489口,"10,000円","96,529,800円"
2007/12/19,896,128口,"87,500円",557口,"14,500円",209口,"51,000円","1,169口","7,200円",740口,"8,700円","99,978,000円"
2007/12/20,538,188口,"50,500円","1,105口","8,400円",465口,"29,400円","2,206口","4,200円",840口,"5,000円","102,373,600円"
2007/12/21,958,101口,"99,500円",505口,"16,500円",211口,"58,000円","1,156口","8,200円",830口,"9,900円","107,819,400円"
2007/12/24,768,108口,"97,400円",732口,"16,200円",246口,"56,800円","1,351口","8,100円",519口,"9,700円","116,474,600円"
2007/12/25,294,142口,"75,800円",646口,"12,600円",327口,"44,200円","1,471口","6,300円",450口,"7,500円","102,514,200円"
2007/12/26,304,114口,"108,000円",428口,"18,000円",234口,"63,000円",897口,"9,000円",415口,"10,800円","105,179,400円"
2007/12/27,715,139口,"75,000円",726口,"12,500円",357口,"43,700円","1,490口","6,200円",689口,"7,500円","110,265,000円"
2007/12/28,182,175口,"70,300円","1,069口","11,700円",309口,"41,000円","2,085口","5,800円",707口,"7,000円","121,630,000円"
