第1771回,2006/03/02,679,137口,"117,700円",430口,"19,600円",172口,"68,600円",910口,"9,800円",472口,"11,700円","113,008,800円"
第1772回,2006/03/03,643,129口,"96,800円",788口,"16,100円",236口,"56,400円","1,471口","8,000円",460口,"9,600円","121,928,000円"
第1773回,2006/03/06,032,136口,"111,300円",802口,"18,500円",209口,"64,900円","1,480口","9,200円",901口,"11,100円","149,762,400円"
第1774回,2006/03/07,431,146口,"93,100円",857口,"15,500円",221口,"54,300円","1,461口","7,700円",511口,"9,300円","122,315,200円"
第1775回,2006/03/08,050,104口,"135,300円",195口,"45,100円",164口,"90,200円",285口,"22,500円",569口,"13,500円","115,089,000円"
第1776回,2006/03/09,259,177口,"78,400円",828口,"13,000円",288口,"45,700円","1,439口","6,500円",491口,"7,800円","113,696,000円"
第1777回,2006/03/10,331,190口,"77,300円",400口,"25,700円",341口,"51,500円",517口,"12,800円",442口,"7,700円","117,050,800円"
第1778回,2006/03/13,831,265口,"70,300円","1,260口","11,700円",401口,"41,000円","2,021口","5,800円",658口,"7,000円","147,388,600円"
第1779回,2006/03/14,321,186口,"72,900円",785口,"12,100円",280口,"42,500円","1,489口","6,000円",521口,"7,200円","106,441,600円"
第1780回,2006/03/15,164,124口,"92,100円",695口,"15,300円",259口,"53,700円","1,282口","7,600円",522口,"9,200円","112,588,800円"
第1781回,2006/03/16,020,66口,"182,100円",204口,"60,700円",81口,"121,400円",219口,"30,300円",396口,"18,200円","106,873,800円"
第1782回,2006/03/17,435,107口,"102,200円",698口,"17,000円",195口,"59,600円","1,254口","8,500円",601口,"10,200円","113,956,600円"
第1783回,2006/03/20,790,118口,"126,400円",664口,"21,000円",197口,"73,700円","1,203口","10,500円",563口,"12,600円","140,528,200円"
第1784回,2006/03/21,955,96口,"107,400円",206口,"35,800円",149口,"71,600円",292口,"17,900円",836口,"10,700円","94,659,400円"
第1785回,2006/03/22,645,155口,"78,200円",771口,"13,000円",260口,"45,600円","1,267口","6,500円",606口,"7,800円","104,591,400円"
第1786回,2006/03/23,323,792口,"25,400円",888口,"8,400円",984口,"16,900円",495口,"4,200円",799口,"2,500円","107,655,800円"
第1787回,2006/03/24,678,132口,"76,800円",751口,"12,800円",389口,"44,800円","1,272口","6,400円",761口,"7,600円","113,793,800円"
第1788回,2006/03/27,740,92口,"145,900円",675口,"24,300円",174口,"85,100円","1,103口","12,100円",475口,"14,500円","144,459,200円"
第1789回,2006/03/28,794,140口,"84,400円",519口,"14,000円",266口,"49,200円","1,193口","7,000円",810口,"8,400円","105,461,600円"
第1790回,2006/03/29,619,168口,"82,600円",549口,"13,700円",290口,"48,100円","1,110口","6,800円",565口,"8,200円","106,156,600円"
第1791回,2006/03/30,853,133口,"72,200円",991口,"12,000円",253口,"42,100円","2,068口","6,000円",540口,"7,200円","107,911,400円"
第1792回,2006/03/31,261,115口,"98,600円",753口,"16,400円",209口,"57,500円","1,560口","8,200円",389口,"9,800円","116,439,400円"
